,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,area_t1,area_t2,expansion_ha_peryr,glacier_area_ha,slope_glac_to_lake,glacier_contact,glacier_touch_count,nearest_glacier_dist_m,glacier_elev_m
482,M(e),86.225,28.347,2019,55.9,5348,0,moraine,0,54.610782106236144,38.25069201240828,54.610782106236144,3.2720180187655727,2035.1123034947534,0.0,1,2,0.0,5417.0
483,M(e),86.192,28.335,2019,55.0,5422,0,moraine,0,145.30430057591968,57.145691421392854,145.30430057591968,17.631721830905366,2575.2270224447675,0.0,1,2,0.0,5951.0
484,M(o),86.158,28.321,2019,22.44,5549,0,moraine,0,60.2461686721027,56.29305365549063,60.2461686721027,0.7906230033224133,1144.4593413118346,0.0,1,1,0.0,5307.0
485,M(e),86.157,28.303,2019,59.05,5307,0,moraine,0,60.2461686721027,56.29305365549063,60.2461686721027,0.7906230033224133,1144.4593413118346,0.0,1,1,0.0,5307.0
486,M(e),86.151,28.295,2019,16.51,5346,0,moraine,0,60.2461686721027,56.29305365549063,60.2461686721027,0.7906230033224133,1144.4593413118346,0.0,1,1,0.0,5307.0
487,M(e),86.131,28.294,2019,23.99,5244,0,moraine,0,38.42411053306686,34.866312272670704,38.42411053306686,0.7115596520792309,685.5506460391655,0.0,1,1,0.0,5314.0
488,M(e),86.187,28.27,2019,12.64,5335,0,moraine,0,90.93405181476426,78.28234685633883,90.93405181476426,2.5303409916850854,9185.745461981,0.0,1,3,0.0,6222.0
489,M(e),86.103,28.253,2019,14.98,5189,0,moraine,0,28.0040742203056,14.475438090778235,28.0040742203056,2.705727225905473,195.2467208665484,0.0,1,1,0.0,5382.0
490,M(o),86.15,28.249,2019,13.16,5331,0,moraine,0,13.368868641262836,13.210328249362812,13.368868641262836,0.0317080783800047,201.38873966343075,0.0,1,1,0.0,5357.0
491,M(e),86.196,28.243,2019,17.69,5338,0,moraine,0,53.8739457371524,31.24807779342117,53.8739457371524,4.525173588746247,266.91480036339703,0.0,1,1,0.0,5604.0
492,M(o),86.226,28.183,2019,12.34,5223,0,moraine,0,19.2313281043598,8.785751757055916,19.2313281043598,2.089115269460777,226.4548502533166,0.0,1,2,0.0,5581.0
493,M(o),86.066,28.067,2019,32.5,4630,0,moraine,0,33.04397139452715,36.53004417517657,33.04397139452715,-0.6972145561298845,479.2452134349294,0.0,1,1,0.0,5617.0
494,M(e),86.415,28.392,2019,20.17,5502,0,moraine,0,17.93231421190606,19.9864163863056,17.93231421190606,-0.4108204348799077,1091.4749548079822,0.0,1,1,0.0,5511.0
495,M(e),86.384,28.381,2019,13.92,5551,0,moraine,0,118.81243483140754,80.81312132575535,118.81243483140754,7.599862701130439,9449.753090317583,0.0,1,1,0.0,5549.0
496,M(e),86.305,28.374,2019,391.5,5346,0,moraine,0,395.6099239284971,407.1459222948844,395.6099239284971,-2.307199673277455,6554.7430362565065,0.0,1,1,0.0,5346.0
497,M(e),86.259,28.374,2019,27.54,5544,0,moraine,0,32.78977156977915,23.62982668537794,32.78977156977915,1.831988976880242,3043.3115161241885,0.0,1,1,0.0,5579.0
498,M(e),86.493,28.348,2019,34.51,5524,0,moraine,0,34.29911305578167,33.03461482860454,34.29911305578167,0.2528996454354256,541.3706701943149,0.0,1,1,0.0,5524.0
499,M(e),86.582,28.199,2019,134.64,5094,0,moraine,0,51.36172686785726,77.24383293386485,51.36172686785726,-5.176421213201519,8443.911770764224,0.0,1,1,0.0,5096.0
500,M(e),86.365,28.24,2019,24.72,5327,0,moraine,0,42.7245558260321,24.682488629410894,42.7245558260321,3.6084134393242415,1108.7219899937884,0.0,1,3,0.0,5704.0
501,M(e),86.314,28.194,2019,27.79,5245,0,moraine,0,32.365001572165305,26.67172382004034,32.365001572165305,1.138655550424993,57.34683876153906,0.0,1,2,0.0,5487.0
502,M(e),86.351,28.193,2019,19.87,5339,0,moraine,0,25.95868064300196,19.23237722976166,25.95868064300196,1.3452606826480598,58.704666587897904,0.0,1,1,0.0,5366.0
503,M(e),86.5,28.033,2019,60.86,5057,0,moraine,0,127.93333686259489,92.19456294179577,127.93333686259489,7.147754784159827,1775.0884904348582,0.0,1,1,0.0,5649.0
504,E(o),86.514,28.887,2019,98.23,5098,0,other,0,76.65995192459721,17.06576966317401,76.65995192459721,11.91883645228464,,,False,0,,
505,E(o),86.575,28.84,2019,26.39,5465,0,other,0,14.78821627408978,13.05768025127384,14.78821627408978,0.346107204563188,,,False,0,,
506,E(o),86.529,28.815,2019,32.37,5326,0,other,0,253.231630527446,127.28875523777972,253.231630527446,25.188575057933253,,,False,0,,
507,M(o),86.511,28.321,2019,10.75,5321,0,moraine,0,9.32681630416205,5.296375683437074,9.32681630416205,0.806088124144995,158.44789370831984,0.0,1,1,0.0,5788.0
508,I(s),86.502,28.283,2019,22.63,5157,0,ice,1,29.733521353057338,2.4518086604999403,29.733521353057338,5.456342538511479,11443.625944247004,0.0,1,1,0.0,5159.0
509,M(e),86.629,28.207,2019,27.78,5539,0,moraine,0,30.071202712572216,27.93457062695962,30.071202712572216,0.4273264171225193,1431.876681912105,0.0,1,1,0.0,5545.0
510,M(e),86.532,28.185,2019,67.68,5025,0,moraine,0,42.66212409208449,62.2917570679331,42.66212409208449,-3.9259265951697215,725.7049076593413,0.0,1,1,0.0,5032.0
511,M(o),86.535,28.151,2019,18.48,5220,0,moraine,0,61.5922723660338,45.75779803003385,61.5922723660338,3.16689486719999,1402.8898300519932,0.0,1,3,0.0,6450.0
512,M(e),86.531,28.135,2019,97.85,4984,0,moraine,0,71.27912848921248,73.89222256252687,71.27912848921248,-0.5226188146628772,2569.517881605261,0.0,1,1,0.0,5570.0
513,M(e),86.52,28.073,2019,23.11,5216,0,moraine,0,321.16681558737315,54.596315060668765,321.16681558737315,53.31410010534088,4369.316305173103,0.0,1,4,0.0,5198.0
514,M(l),86.514,28.044,2019,57.94,5241,0,moraine,0,148.4294683301877,73.23982695844245,148.4294683301877,15.037928274349047,5804.587505984937,0.0,1,5,0.0,5198.0
515,M(e),86.71,28.038,2019,15.44,5363,0,moraine,0,91.61217080678448,19.184553717114262,91.61217080678448,14.485523417934049,32455.291042198845,0.0,1,4,0.0,5375.0
516,M(o),86.682,28.026,2019,18.71,5149,0,moraine,0,37.406846943849374,18.314509798925233,37.406846943849374,3.818467428984828,32455.291042198845,0.0,1,4,0.0,5293.0
517,M(o),86.721,28.017,2019,19.81,5066,0,moraine,0,108.99964575577168,19.184553717114262,108.99964575577168,17.963018407731482,33823.83583885025,0.0,1,6,0.0,5786.0
518,M(l),86.682,28.006,2019,17.13,4947,0,moraine,0,45.192989328575145,18.314509798925233,45.192989328575145,5.375695905929982,47.80492035418609,0.0,1,2,0.0,5457.0
519,I(s),86.863,28.112,2019,39.4,5218,0,ice,1,44.90977283202927,21.62300651242908,44.90977283202927,4.657353263920038,30878.815076163984,0.0,1,1,0.0,5220.0
520,E(o),87.15,28.274,2019,11.91,5012,0,other,0,10.201973541761582,2.4516168944664636,10.201973541761582,1.5500713294590238,2.978819218749317,-0.6582547662298414,0,0,549.939048787079,5016.0
521,E(o),87.246,28.27,2019,15.31,5166,0,other,0,14.235783082338484,13.28672288711468,14.235783082338484,0.1898120390447609,,,False,0,,
522,M(e),87.053,28.226,2019,17.19,5050,0,moraine,0,54.682915338365234,52.8627217210295,54.682915338365234,0.3640387234671465,206.13158378961046,-0.4017338641979238,0,0,818.9501292276179,4993.0
523,E(o),87.101,28.208,2019,101.93,4852,0,other,0,94.96124181371776,82.93271364838164,94.96124181371776,2.4057056330672224,2.4215944925030137,-0.32528255605168377,0,0,1036.0223557344848,4859.0
524,O,87.052,28.205,2019,65.11,4980,0,other,0,54.682915338365234,52.8627217210295,54.682915338365234,0.3640387234671465,206.13158378961046,-0.4017338641979238,0,0,818.9501292276179,4993.0
525,E(o),87.122,28.166,2019,12.23,5219,0,other,0,25.1800721614019,24.388228308043505,25.1800721614019,0.1583687706716787,274.145757189049,0.0,0,0,20.409632373066305,5481.0
526,E(o),87.143,28.159,2019,18.93,5154,0,other,0,90.89389291868818,65.32034008986776,90.89389291868818,5.114710565764085,274.145757189049,-0.07517619488545359,0,0,4496.104125980473,5141.0
527,O,87.158,28.152,2019,94.74,5141,0,other,0,90.89389291868818,65.32034008986776,90.89389291868818,5.114710565764085,274.145757189049,-0.07517619488545359,0,0,4496.104125980473,5141.0
528,O,87.174,28.152,2019,10.97,5075,0,other,0,90.89389291868818,65.32034008986776,90.89389291868818,5.114710565764085,274.145757189049,-0.07517619488545359,0,0,4496.104125980473,5141.0
529,M(o),87.105,28.142,2019,16.53,5472,0,moraine,0,27.238848093578863,26.288637267590772,27.238848093578863,0.1900421651976188,274.145757189049,0.0,0,0,20.409632373066305,5481.0
530,M(o),87.112,28.142,2019,25.06,5470,0,moraine,0,27.238848093578863,26.288637267590772,27.238848093578863,0.1900421651976188,274.145757189049,0.0,0,0,20.409632373066305,5481.0
531,M(e),87.082,28.13,2019,19.29,5518,0,moraine,0,20.19400136401706,18.53096166757998,20.19400136401706,0.3326079392874156,572.0333087682018,-0.1186635438275771,0,0,67.41750450015483,5511.0
532,M(o),87.065,28.111,2019,31.03,5468,0,moraine,0,20.19400136401706,18.53096166757998,20.19400136401706,0.3326079392874156,572.0333087682018,-0.1186635438275771,0,0,67.41750450015483,5511.0
533,M(e),87.134,28.069,2019,25.49,4879,0,moraine,0,93.5903119477138,23.454078631562723,93.5903119477138,14.027246663230212,2814.1110381807794,0.0,1,1,0.0,5550.0
534,M(e),87.047,28.068,2019,78.93,5589,0,moraine,0,86.84468991935096,24.00848760844561,86.84468991935096,12.56724046218107,4055.988162471067,0.0,1,2,0.0,5613.0
535,M(o),87.193,28.065,2019,10.78,4837,0,moraine,0,85.9051495895318,23.774478069977206,85.9051495895318,12.42613430391092,149.06018432102167,0.0,1,5,0.0,5241.0
536,M(e),87.167,28.039,2019,24.07,4739,0,moraine,0,70.2920335240828,18.702712364757748,70.2920335240828,10.317864231865013,2814.1110381807794,0.0,1,1,0.0,5566.0
537,E(c),87.19,28.032,2019,27.29,5013,0,other,0,81.54668687803279,23.774478069977206,81.54668687803279,11.554441761611116,149.06018432102167,0.0,1,5,0.0,5241.0
538,M(e),87.028,28.007,2019,14.23,5509,0,moraine,0,14.35005608751634,12.922991995624852,14.35005608751634,0.2854128183782976,825.1909880954174,0.0,1,1,0.0,5517.0
539,M(e),87.142,28.005,2019,43.7,4450,0,moraine,0,40.74468069799906,14.588152452655418,40.74468069799906,5.231305649068728,3542.1298603917985,0.0,1,1,0.0,5223.0
540,E(o),87.437,28.775,2019,21.8,5553,0,other,0,17.788505462121055,16.13558922828512,17.788505462121055,0.330583246767187,,,False,0,,
541,E(o),87.417,28.76,2019,15.68,5458,0,other,0,17.788505462121055,16.13558922828512,17.788505462121055,0.330583246767187,,,False,0,,
542,E(o),87.427,28.754,2019,13.58,5511,0,other,0,25.42950179498489,18.818931572360977,25.42950179498489,1.3221140445247834,8.909131930787115,-0.015090192958339261,0,0,4174.896913109679,5684.0
543,E(o),87.455,28.75,2019,31.67,5680,0,other,0,28.97221953505048,18.818931572360977,28.97221953505048,2.0306575925379016,8.909131930787115,-0.015090192958339261,0,0,4174.896913109679,5684.0
544,E(o),87.382,28.742,2019,41.57,5501,0,other,0,36.69042084442872,27.793352403422915,36.69042084442872,1.7794136882011613,8.909131930787115,-0.07041609987986856,0,0,3110.0842048000227,5506.0
545,E(o),87.479,28.737,2019,23.55,5415,0,other,0,28.97221953505048,18.65860263311532,28.97221953505048,2.0627233803870326,8.909131930787115,-0.015090192958339261,0,0,4174.896913109679,5684.0
546,E(o),87.44,28.735,2019,23.96,5577,0,other,0,28.97221953505048,18.818931572360977,28.97221953505048,2.0306575925379016,8.909131930787115,-0.015090192958339261,0,0,4174.896913109679,5684.0
547,E(o),87.406,28.734,2019,18.44,5600,0,other,0,36.69042084442872,27.793352403422915,36.69042084442872,1.7794136882011613,8.909131930787115,-0.07041609987986856,0,0,3110.0842048000227,5506.0
548,E(o),87.478,28.728,2019,24.81,5384,0,other,0,21.02501085487074,16.221556982096132,21.02501085487074,0.9606907745549216,,,False,0,,
549,M(e),86.379,28.393,2019,100.11,5482,0,moraine,0,118.81243483140754,80.81312132575535,118.81243483140754,7.599862701130439,9449.753090317583,0.0,1,1,0.0,5549.0
550,O,87.47,28.213,2019,131.39,4781,0,other,0,124.07581376232312,113.23477206763634,124.07581376232312,2.168208338937356,33.77291992126599,-0.39126726598357675,0,0,848.5248546550672,4797.0
551,M(e),87.479,28.172,2019,23.91,5290,0,moraine,0,31.106149084873937,25.337059768683854,31.106149084873937,1.1538178632380158,120.19219398266577,0.0,1,3,0.0,5718.0
552,O,87.418,28.165,2019,10.93,4818,0,other,0,42.50472629793515,17.6546775977809,42.50472629793515,4.97000974003085,42.31536943221275,0.0,1,2,0.0,5748.0
553,M(e),87.487,28.161,2019,10.29,5298,0,moraine,0,76.80756427956808,37.60997343569287,76.80756427956808,7.839518168775042,1452.8030905467172,0.0,1,4,0.0,5587.0
554,O,87.443,28.16,2019,32.33,4854,0,other,0,27.155106475455423,23.12012276127876,27.155106475455423,0.806996742835333,322.4538718500551,-0.11088984174780676,0,0,171.34121305007446,4870.0
555,M(o),87.469,28.148,2019,39.58,5106,0,moraine,0,75.22136739263706,37.60997343569287,75.22136739263706,7.522278791388838,1839.3142400093259,0.0,1,4,0.0,5719.0
556,M(e),87.428,28.137,2019,25.85,5191,0,moraine,0,14.730087106979656,21.776219964374057,14.730087106979656,-1.4092265714788794,581.7310925343936,0.0,1,2,0.0,5657.0
557,E(o),87.354,28.064,2019,13.08,4190,0,other,0,2.2979550232976367,0.0792539251930627,2.2979550232976367,0.4437402196209148,,,False,0,,
558,E(o),87.27,28.023,2019,10.23,4636,0,other,0,24.337669655939425,3.3296230488698058,24.337669655939425,4.201609321413923,87.59769479349458,-0.12127978246818825,0,0,1467.6807327444662,4672.0
559,E(o),87.259,28.016,2019,33.07,4672,0,other,0,24.337669655939425,3.3296230488698058,24.337669655939425,4.201609321413923,87.59769479349458,-0.12127978246818825,0,0,1467.6807327444662,4672.0
560,E(o),87.297,28.012,2019,12.13,4416,0,other,0,9.277364781714958,3.2506232882908956,9.277364781714958,1.2053482986848123,12.982827757084282,0.0,1,1,0.0,4894.0
561,E(o),86.519,28.858,2019,81.24,5254,0,other,0,138.36983557617847,39.71614562926192,138.36983557617847,19.73073798938331,,,False,0,,
562,E(o),87.509,28.841,2019,25.2,5486,0,other,0,20.13712328360451,16.91205917129761,20.13712328360451,0.6450128224613799,2.4067276246414298,-0.26728465969574994,0,0,1836.9928171669305,5487.0
563,E(o),86.522,28.832,2019,281.32,5319,0,other,0,274.23385768624894,127.28875523777972,274.23385768624894,29.38902048969384,,,False,0,,
564,O,87.553,28.773,2019,25.64,5319,0,other,0,20.70115879409466,18.418514827166355,20.70115879409466,0.4565287933856609,137.82450115509366,-0.2429801606909878,0,0,3889.2064163288305,5317.0
565,E(o),87.625,28.747,2019,17.28,5545,0,other,0,15.667508376295132,12.911910357705796,15.667508376295132,0.5511196037178678,35.65224839230599,-0.2201448551923137,0,0,1744.3060373341275,5548.0
566,O,87.548,28.712,2019,41.2,5188,0,other,0,50.72858014466772,11.577331120686424,50.72858014466772,7.830249804796258,,,False,0,,
567,E(o),87.534,28.694,2019,60.74,5158,0,other,0,50.72858014466772,11.577331120686424,50.72858014466772,7.830249804796258,,,False,0,,
568,M(o),87.634,28.268,2019,10.04,5674,0,moraine,0,24.281744497198485,8.225305465655296,24.281744497198485,3.2112878063086376,383.12304731438627,0.0,1,4,0.0,6240.0
569,M(o),87.501,28.236,2019,20.48,5225,0,moraine,0,91.1436853684055,25.47451734389903,91.1436853684055,13.133833604901293,453.8140831870795,0.0,1,2,0.0,5662.0
570,M(e),87.591,28.23,2019,78.9,5410,0,moraine,0,241.66649000950804,100.57634064625776,241.66649000950804,28.21802987265006,3661.302733803916,0.0,1,11,0.0,5879.0
571,M(e),87.578,28.228,2019,21.94,5247,0,moraine,0,188.72935719687783,89.8921384641711,188.72935719687783,19.767443746541343,3661.302733803916,0.0,1,11,0.0,5879.0
572,M(e),87.56,28.206,2019,15.95,5337,0,moraine,0,139.98461781510758,88.38865219619586,139.98461781510758,10.319193123782345,3406.149815638704,0.0,1,9,0.0,5472.0
573,M(e),87.641,28.195,2019,47.42,5352,0,moraine,0,53.18468732093114,52.39326956031899,53.18468732093114,0.1582835521224296,1343.29943950003,0.0,1,1,0.0,5368.0
574,M(e),87.563,28.178,2019,104.19,5011,0,moraine,0,94.43338547922671,72.82377347153248,94.43338547922671,4.321922401538847,2581.8452354081237,0.0,1,1,0.0,5018.0
575,M(e),87.623,28.167,2019,20.87,5375,0,moraine,0,41.63419794272707,19.63509173385135,41.63419794272707,4.399821241775143,5159.272186641888,0.0,1,4,0.0,6371.0
576,M(e),87.578,28.164,2019,20.22,5171,0,moraine,0,120.07690189181112,72.19052900318658,120.07690189181112,9.577274577724909,4942.152896589089,0.0,1,4,0.0,6129.0
577,M(o),87.612,28.155,2019,13.82,5241,0,moraine,0,41.567434046528525,19.63509173385135,41.567434046528525,4.386468462535435,1844.5632223810492,0.0,1,5,0.0,6023.0
578,M(o),87.599,28.131,2019,14.18,5261,0,moraine,0,101.62208346477456,62.73307878752969,101.62208346477456,7.777800935448971,1033.6335873493504,0.0,1,3,0.0,5952.0
579,M(e),87.615,28.118,2019,35.67,5052,0,moraine,0,121.34607876177635,64.07980751263845,121.34607876177635,11.453254249827584,1033.6335873493504,0.0,1,3,0.0,6269.0
580,M(e),87.586,28.116,2019,12.43,5050,0,moraine,0,151.2875597755735,81.50585255005483,151.2875597755735,13.956341445103735,1033.6335873493504,0.0,1,3,0.0,6269.0
581,M(e),87.655,28.114,2019,146.34,4954,0,moraine,0,132.9828906471941,130.60684056114206,132.9828906471941,0.4752100172104064,325.91318044470734,-0.156938868043473,0,0,1491.0264290626883,4954.0
582,M(e),87.584,28.107,2019,15.91,4968,0,moraine,0,151.2875597755735,81.50585255005483,151.2875597755735,13.956341445103735,1033.6335873493504,0.0,1,3,0.0,6269.0
583,M(e),87.637,28.093,2019,72.47,5178,0,moraine,0,171.59133129543704,65.8310682788557,171.59133129543704,21.15205260331627,1194.263223521342,0.0,1,2,0.0,5713.0
584,M(e),87.627,28.052,2019,18.4,5066,0,moraine,0,25.04615749762346,16.80090538444299,25.04615749762346,1.649050422636094,827.7874698947812,0.0,1,1,0.0,5466.0
585,M(e),86.446,27.947,2019,156.76,5046,0,moraine,0,201.68815444508417,43.7976673647748,201.68815444508417,31.578097416061873,3162.4698957594333,0.0,1,3,0.0,5571.0
586,M(o),86.433,27.929,2019,31.99,5025,0,moraine,0,589.8693587423658,44.43243944069884,589.8693587423658,109.08738386033338,3842.648555104524,0.0,1,5,0.0,5852.0
587,M(o),86.42,27.927,2019,15.72,5020,0,moraine,0,490.294155856538,37.76769140669143,490.294155856538,90.50529288996933,3878.6024772880073,0.0,1,6,0.0,5421.0
588,M(o),86.465,27.917,2019,17.56,5259,0,moraine,0,286.12175140675345,44.27375194884594,286.12175140675345,48.3695998915815,2785.256515006807,0.0,1,3,0.0,5842.0
589,M(o),86.477,27.916,2019,14.08,5110,0,moraine,0,133.1395643918134,25.071989346430065,133.1395643918134,21.613515009076668,2628.3974827738416,0.0,1,2,0.0,5852.0
590,M(e),86.476,27.861,2019,158.4,4550,0,moraine,0,160.76509020087576,146.5535687834458,160.76509020087576,2.842304283485993,14846.855969489292,0.0,1,1,0.0,4553.0
591,E(o),86.356,27.85,2019,11.18,4424,0,other,0,8.019178717463344,1.1908285849868745,8.019178717463344,1.365670026495294,17.54689811107494,-0.5912168776301909,0,0,612.2964578599747,4433.0
592,M(l),86.681,27.975,2019,57.83,4834,0,moraine,0,59.162255710097696,59.241540492239594,59.162255710097696,-0.0158569564283794,8657.639611076955,-0.05408581774961971,0,0,332.8044346732016,4840.0
593,M(l),86.69,27.951,2019,42.11,4741,0,moraine,0,41.953054311557615,41.79441558874704,41.953054311557615,0.0317277445621158,8657.639611076955,-0.05408581774961971,0,0,332.8044346732016,4840.0
594,M(l),86.699,27.941,2019,18.0,4709,0,moraine,0,41.40702295341647,39.899862409417835,41.40702295341647,0.3014321087997274,8657.639611076955,-0.15495707521153673,0,0,90.34760097845268,4753.0
595,M(o),86.621,27.791,2019,46.73,5157,0,moraine,0,141.023575385557,95.10152867101353,141.023575385557,9.184409342908696,2114.4785620971907,0.0,1,4,0.0,4876.0
596,M(e),86.612,27.779,2019,117.31,4831,0,moraine,0,141.023575385557,95.10152867101353,141.023575385557,9.184409342908696,2114.4785620971907,0.0,1,4,0.0,4876.0
597,M(o),86.643,27.778,2019,29.27,5163,0,moraine,0,62.28916437886101,59.03163337279378,62.28916437886101,0.6515062012134465,919.386960400893,0.0,1,2,0.0,4885.0
598,M(o),86.835,27.997,2019,11.55,5321,0,moraine,0,63.577094173496214,32.43482981433838,63.577094173496214,6.228452871831567,34906.92473270604,0.0,1,4,0.0,6343.0
599,I(s),86.804,27.975,2019,24.84,5183,0,ice,1,27.519375347503228,6.0272455596222985,27.519375347503228,4.298425957576186,11633.607787035166,0.0,1,3,0.0,5205.0
600,M(l),86.786,27.924,2019,54.85,4512,0,moraine,0,55.46129444332926,55.46127379063225,55.46129444332652,4.1305388549517374e-06,119.47327250028813,0.0,0,0,12.040954132618506,4508.0
601,M(e),86.925,27.898,2019,139.77,5003,0,moraine,0,117.13828547008912,106.50429974422146,117.1382854701882,2.126797145193348,9189.381350783904,0.0,1,1,0.0,5037.0
602,E(c),86.913,27.894,2019,11.28,4986,0,other,0,117.13828547008912,106.50429974422146,117.1382854701882,2.126797145193348,9189.381350783904,0.0,1,1,0.0,5037.0
603,M(o),86.937,27.857,2019,21.45,5473,0,moraine,0,98.27264297393914,49.22667533557085,98.27264296393083,9.809193525672,11965.358132818974,0.0,1,6,0.0,5436.0
604,M(o),86.928,27.85,2019,48.86,5411,0,moraine,0,51.68798323241578,49.22667533557085,51.687983232417565,0.4922615793693424,122.89649836559428,0.0,1,1,0.0,5406.0
605,M(e),86.935,27.837,2019,29.39,5209,0,moraine,0,51.68798323241578,49.22667533557085,51.687983232417565,0.4922615793693424,122.89649836559428,0.0,1,1,0.0,5406.0
606,M(o),86.917,27.832,2019,33.07,5360,0,moraine,0,51.68798323241578,49.22667533557085,51.687983232417565,0.4922615793693424,122.89649836559428,0.0,1,1,0.0,5406.0
