,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha
1356,E(o),91.948,27.785,2019,13.08,4484,0,other,0,8.897893585345312
1357,E(o),91.87,27.746,2019,44.61,4345,0,other,0,5.881126101246332
1358,E(o),91.871,27.734,2019,12.54,4456,0,other,0,5.881126101246332
1359,E(o),91.903,27.698,2019,13.14,4047,0,other,0,7.950875377761589
1360,E(o),91.873,27.697,2019,13.11,4467,0,other,0,11.449812532615004
1361,E(o),91.857,27.693,2019,17.65,4283,0,other,0,11.449812532615004
1362,E(o),91.875,27.673,2019,33.23,4222,0,other,0,9.46199038001113
1363,E(c),91.803,27.625,2019,10.79,4329,0,other,0,0.3182649725555226
1364,E(o),91.779,27.62,2019,11.38,3978,0,other,0,0.3182649725555226
1365,E(o),92.033,28.239,2019,12.05,5130,0,other,0,16.377423496584765
1366,E(o),92.042,28.23,2019,15.97,5107,0,other,0,16.377423496584765
1367,E(o),92.023,28.228,2019,11.52,5115,0,other,0,16.377423496584765
1368,E(o),92.043,28.223,2019,15.06,5099,0,other,0,16.377423496584765
1369,E(o),92.039,28.193,2019,25.64,5036,0,other,0,21.131835172987405
1370,E(o),92.147,28.068,2019,16.73,4973,0,other,0,13.628899095260506
1371,E(o),92.161,27.851,2019,16.55,4824,0,other,0,12.465318720758585
1372,M(o),92.048,27.789,2019,11.07,4952,0,moraine,0,85.25293565663053
1373,E(c),92.041,27.753,2019,10.23,4084,0,other,0,62.053524731316905
1374,E(o),92.222,27.588,2019,13.08,4455,0,other,0,3.1835400910574267
1375,E(o),92.216,27.566,2019,19.59,4348,0,other,0,3.1835400910574267
1376,E(o),92.065,27.565,2019,14.28,4326,0,other,0,0.6369463246062261
1377,E(o),92.033,27.519,2019,60.79,4274,0,other,0,1.3538337209670654
1378,E(o),92.048,27.514,2019,14.07,4088,0,other,0,1.3538337209670654
1379,O,92.101,27.509,2019,18.91,4148,0,other,0,10.91144372443801
1380,E(o),92.045,27.505,2019,10.8,4170,0,other,0,1.3538337209670654
1381,E(o),92.315,27.774,2019,13.13,4870,0,other,0,165.97033160912864
1382,M(o),92.435,27.771,2019,55.56,5179,0,moraine,0,115.90200629656631
1383,M(o),92.425,27.763,2019,19.37,5094,0,moraine,0,19.62564576158331
1384,E(o),92.401,27.756,2019,13.46,4967,0,other,0,11.522682784070179
1385,E(o),92.386,27.715,2019,12.28,5117,0,other,0,11.12950017251877
1386,O,93.163,31.03,2019,13.3,5195,0,other,0,5.079459318952472
1387,O,93.181,30.621,2019,689.79,4499,0,other,0,676.6363931274963
1388,E(o),93.058,30.535,2019,86.74,4817,0,other,0,77.88707766975777
1389,M(o),93.419,30.527,2019,31.64,4758,0,moraine,0,85.86506756719793
1390,M(o),93.445,30.521,2019,114.42,4780,0,moraine,0,91.66715766076871
1391,M(e),93.357,30.493,2019,22.25,4702,0,moraine,0,167.70229364800184
1392,M(e),93.39,30.463,2019,12.41,4788,0,moraine,0,54.17299157573739
1393,E(o),93.492,30.425,2019,32.69,4496,0,other,0,34.54187065406497
1394,M(l),93.683,30.803,2019,11.1,5130,0,moraine,0,59.535397323554385
1395,M(e),93.516,30.532,2019,36.56,4778,0,moraine,0,116.27740875936577
1396,E(o),93.509,30.461,2019,12.12,4785,0,other,0,69.74148485825607
1397,M(o),93.63,30.441,2019,12.45,4685,0,moraine,0,26.942070114543977
1398,M(e),93.529,30.354,2019,11.42,4750,0,moraine,0,64.32132654084457
1399,M(e),93.507,30.348,2019,43.13,4537,0,moraine,0,64.63133859829449
1400,M(e),93.831,30.883,2019,13.43,4801,0,moraine,0,55.87082744893073
1401,M(e),93.894,30.659,2019,25.13,4791,0,moraine,0,60.63258511118883
1402,E(o),93.823,30.489,2019,10.41,4933,0,other,0,50.36654934445923
1403,E(o),94.117,30.789,2019,12.4,4656,0,other,0,344.0216084596808
1404,M(e),94.211,30.732,2019,10.54,4550,0,moraine,0,47.768875799816136
1405,E(o),94.118,30.706,2019,17.53,4741,0,other,0,42.626389915511325
1406,M(e),94.134,30.262,2019,12.6,4161,0,moraine,0,283.8232441150582
1407,M(o),94.344,30.849,2019,22.22,5015,0,moraine,0,14.568696266752749
1408,M(o),94.353,30.842,2019,11.7,4973,0,moraine,0,13.87496488145921
1409,M(e),94.492,30.654,2019,530.64,3942,0,moraine,0,542.222879680837
1410,M(e),94.444,30.626,2019,66.04,4095,0,moraine,0,68.69580677297648
1411,E(o),94.266,30.487,2019,25.3,4456,0,other,0,29.71501875126573
1412,M(o),94.455,30.431,2019,13.03,3902,0,moraine,0,27.64057191701262
1413,M(o),94.288,30.181,2019,16.21,4363,0,moraine,0,14.67111513336385
1414,M(o),94.282,30.176,2019,13.91,4607,0,moraine,0,14.67111513336385
1415,M(e),94.603,30.452,2019,181.75,3998,0,moraine,0,197.4745842247691
1416,E(o),94.653,30.393,2019,18.96,4007,0,other,0,15.80508209152139
1417,M(o),94.732,30.352,2019,36.07,2698,0,moraine,0,32.54625801778448
1418,M(e),94.759,30.537,2019,51.12,3631,0,moraine,0,55.14598126197028
1419,M(e),95.032,30.482,2019,14.85,4335,0,moraine,0,146.60222356862639
1420,M(e),95.082,30.395,2019,12.22,4151,0,moraine,0,35.24025291223128
1421,E(o),92.485,30.093,2019,11.49,5158,0,other,0,6.992533465159948
1422,E(o),92.457,30.072,2019,10.98,5096,0,other,0,26.03903497860364
1423,E(o),92.443,30.049,2019,52.8,4993,0,other,0,43.99491081289289
1424,E(o),92.72,30.327,2019,14.1,5213,0,other,0,35.958208991089634
1425,E(o),92.533,30.089,2019,11.3,5084,0,other,0,7.148199525992325
1426,E(o),92.742,30.006,2019,14.1,5108,0,other,0,10.73138751182087
1427,E(o),92.925,30.297,2019,29.42,4831,0,other,0,37.59841450752691
1428,E(o),92.968,30.229,2019,10.6,4851,0,other,0,77.59436655609603
1429,E(o),92.941,30.219,2019,12.89,5208,0,other,0,58.73912189072486
1430,E(o),92.976,30.197,2019,24.87,4995,0,other,0,59.67039283846546
1431,E(o),92.18,29.918,2019,37.73,5161,0,other,0,26.774358150688432
1432,E(o),92.192,29.905,2019,25.14,4992,0,other,0,26.774358150688432
1433,E(o),92.399,29.816,2019,13.49,5068,0,other,0,17.999123640085415
1434,E(o),92.49,29.601,2019,15.9,4951,0,other,0,18.66110866019157
1435,E(o),92.716,29.59,2019,13.21,5381,0,other,0,11.55695527007617
1436,M(e),92.636,29.539,2019,14.07,5179,0,moraine,0,37.42563918170213
1437,E(o),92.925,29.777,2019,10.33,5093,0,other,0,39.13372922292281
1438,M(e),92.778,29.75,2019,14.19,5210,0,moraine,0,14.813061706520527
1439,M(o),93.216,30.296,2019,12.34,4942,0,moraine,0,48.1586282977996
1440,E(o),93.197,30.028,2019,32.59,5014,0,other,0,57.06765797027506
1441,E(o),93.351,30.327,2019,23.62,4549,0,other,0,44.34345572820783
1442,M(e),93.343,30.319,2019,47.25,4613,0,moraine,0,93.41724695094014
1443,E(o),93.48,30.287,2019,16.83,4544,0,other,0,48.46802097197686
1444,M(o),93.457,30.267,2019,70.57,4076,0,moraine,0,123.18332598988214
1445,E(o),93.48,30.167,2019,14.34,4873,0,other,0,11.800825929637233
1446,E(o),93.274,30.116,2019,32.7,4630,0,other,0,35.807490710115424
1447,M(o),93.272,30.099,2019,33.54,4704,0,moraine,0,89.43574502867554
1448,E(o),93.359,30.079,2019,10.08,4950,0,other,0,89.50411943660916
1449,M(o),93.357,30.072,2019,11.84,5065,0,moraine,0,50.19648963499313
1450,E(o),93.334,30.065,2019,10.38,4888,0,other,0,42.27094958432019
1451,E(o),93.277,30.059,2019,17.78,4928,0,other,0,64.41798092461369
1452,E(o),93.406,30.025,2019,21.26,4772,0,other,0,58.00259456456719
1453,E(o),93.437,30.008,2019,40.99,4696,0,other,0,29.160670979627426
1454,E(o),93.614,30.249,2019,11.57,4482,0,other,0,107.1349660608949
1455,M(e),93.638,30.242,2019,108.96,4181,0,moraine,0,107.1349660608949
1456,E(o),93.577,30.233,2019,11.77,4337,0,other,0,18.698581537159612
1457,E(o),93.636,30.228,2019,10.0,4171,0,other,0,107.1349660608949
1458,M(o),93.512,30.208,2019,12.21,4227,0,moraine,0,18.394269023671022
1459,M(e),93.718,30.172,2019,13.41,4601,0,moraine,0,157.1907618656751
1460,E(o),93.729,30.163,2019,13.86,4178,0,other,0,73.36597549108372
1461,M(e),93.527,30.153,2019,15.56,4847,0,moraine,0,11.413744150390329
1462,E(o),93.501,30.112,2019,16.31,4516,0,other,0,39.54436488925893
1463,M(e),93.764,30.261,2019,64.75,4019,0,moraine,0,93.32408819313763
1464,E(o),93.989,30.249,2019,23.37,4320,0,other,0,76.86498465614312
1465,M(e),93.798,30.2,2019,20.39,4195,0,moraine,0,58.51983226473491
1466,E(c),93.755,30.088,2019,21.21,4840,0,other,0,51.50874617618488
1467,E(c),93.974,30.075,2019,15.8,4615,0,other,0,85.3139092194114
1468,O,93.781,30.059,2019,20.24,3751,0,other,0,24.79795470388854
1469,E(v),93.967,30.02,2019,2658.4,3475,0,other,0,1138.3236845577055
1470,M(o),93.018,29.809,2019,11.17,5360,0,moraine,0,23.842361475460134
1471,E(c),93.115,29.764,2019,23.92,5076,0,other,0,21.51478291502122
1472,E(o),93.123,29.758,2019,10.51,5099,0,other,0,38.974422940843176
1473,E(o),93.149,29.747,2019,15.14,4943,0,other,0,45.142211606764675
1474,E(o),93.068,29.693,2019,16.51,4939,0,other,0,25.434554720554942
1475,E(o),93.199,29.58,2019,16.98,5180,0,other,0,24.36271972983116
1476,E(o),93.236,29.532,2019,11.28,5018,0,other,0,5.000599154235788
1477,E(o),93.177,29.52,2019,13.09,5210,0,other,0,18.36011704107399
1478,E(c),93.385,30.0,2019,20.57,4873,0,other,0,58.158103354445274
1479,E(o),93.25,29.948,2019,10.39,5069,0,other,0,14.472025467834829
1480,E(o),93.498,29.732,2019,30.64,4476,0,other,0,29.319492305256997
1481,E(o),93.427,29.716,2019,12.7,5001,0,other,0,44.91269368018704
1482,E(o),93.275,29.658,2019,13.27,4967,0,other,0,20.520017606704712
1483,M(e),93.337,29.65,2019,26.37,4738,0,moraine,0,98.11436647765336
1484,M(o),93.253,29.648,2019,11.73,5137,0,moraine,0,130.1940724778312
1485,E(o),93.427,29.603,2019,11.69,4512,0,other,0,6.3231724583563365
1486,E(o),93.465,29.601,2019,32.35,4604,0,other,0,24.282558520677693
1487,E(o),93.269,29.555,2019,13.97,4784,0,other,0,38.202603162716315
1488,E(o),93.345,29.541,2019,100.03,4631,0,other,0,88.98511357291001
1489,E(o),93.548,29.644,2019,19.85,4738,0,other,0,41.291900172258174
1490,E(o),93.561,29.63,2019,44.35,4563,0,other,0,41.291900172258174
1491,E(o),93.588,29.606,2019,17.97,4734,0,other,0,54.270422726824435
1492,E(o),93.528,29.605,2019,20.77,4995,0,other,0,60.730168103773295
1493,E(o),93.524,29.598,2019,12.48,4945,0,other,0,21.391496668479835
1494,E(o),93.731,29.594,2019,34.03,4549,0,other,0,56.07176923497404
1495,E(c),93.746,29.585,2019,10.59,4699,0,other,0,52.47369060129087
1496,E(o),93.673,29.52,2019,30.15,4549,0,other,0,31.420235170777968
1497,O,93.62,29.513,2019,79.97,4362,0,other,0,22.82179222115167
1498,E(o),93.714,29.512,2019,39.25,4344,0,other,0,12.113197588021919
1499,E(o),93.631,29.477,2019,82.79,4369,0,other,0,69.18514800035614
1500,E(o),93.621,29.458,2019,15.28,4856,0,other,0,58.476333124770676
1501,E(o),93.62,29.452,2019,11.1,4894,0,other,0,87.198458798779
1502,E(o),93.715,29.443,2019,14.82,4414,0,other,0,30.813184041592844
1503,E(o),93.972,29.95,2019,21.53,4239,0,other,0,60.46524084381658
1504,E(o),93.889,29.924,2019,11.86,4453,0,other,0,143.36956062253026
1505,E(o),93.897,29.907,2019,13.27,4492,0,other,0,125.85980418614166
1506,E(c),93.993,29.891,2019,16.5,4552,0,other,0,104.61822678214402
1507,E(o),93.839,29.878,2019,18.71,4592,0,other,0,72.16916546835179
1508,E(c),93.752,29.657,2019,15.21,4490,0,other,0,79.67959990386296
1509,E(o),93.779,29.621,2019,15.45,4409,0,other,0,16.31802351591743
1510,E(o),93.91,29.613,2019,11.21,4622,0,other,0,22.096084992711564
1511,E(o),93.929,29.589,2019,18.93,4669,0,other,0,25.379833207524285
1512,E(o),93.897,29.587,2019,33.63,4786,0,other,0,28.19034853237979
1513,E(o),93.902,29.568,2019,11.96,4610,0,other,0,32.885251499521985
1514,O,93.879,29.558,2019,11.57,4479,0,other,0,14.21645219761465
1515,E(c),93.91,29.545,2019,21.21,4840,0,other,0,32.885251499521985
1516,E(o),93.83,29.542,2019,56.22,4419,0,other,0,14.921253624566077
1517,E(o),93.981,29.524,2019,11.62,4276,0,other,0,14.533222221663316
1518,E(o),93.911,29.506,2019,40.89,4555,0,other,0,26.02460198038234
1519,E(o),93.806,29.506,2019,21.65,4504,0,other,0,13.207689552219728
1520,E(o),93.888,29.504,2019,17.72,4619,0,other,0,24.07084011428356
1521,E(o),93.937,29.502,2019,56.29,4444,0,other,0,25.711990943872287
1522,E(c),93.963,29.491,2019,13.03,4704,0,other,0,12.817884152859074
1523,E(o),94.123,30.132,2019,12.34,4318,0,other,0,359.8675636475752
1524,E(o),94.09,30.126,2019,276.68,3802,0,other,0,273.5519081993529
1525,M(e),94.188,30.115,2019,94.4,3905,0,moraine,0,115.76443501932852
1526,E(o),94.189,30.064,2019,35.47,4616,0,other,0,142.03883733649658
1527,E(o),94.157,30.046,2019,107.17,4294,0,other,0,98.18840148631162
1528,E(o),94.123,30.019,2019,11.82,4356,0,other,0,156.52517465841984
1529,M(e),94.27,30.099,2019,68.1,3924,0,moraine,0,80.80156169971332
1530,O,94.161,29.948,2019,19.33,4052,0,other,0,17.975999017699174
1531,O,94.093,29.941,2019,16.7,4059,0,other,0,38.0587373318254
1532,E(o),94.209,29.896,2019,28.27,4444,0,other,0,31.290260632786858
1533,E(o),94.207,29.881,2019,13.62,4448,0,other,0,28.18594896594641
1534,E(o),94.155,29.856,2019,10.11,4320,0,other,0,10.360402996189471
1535,E(o),94.16,29.834,2019,12.74,4390,0,other,0,10.360402996189471
1536,E(o),94.135,29.833,2019,16.2,4723,0,other,0,56.330900948061156
1537,E(c),94.133,29.817,2019,45.22,4558,0,other,0,56.330900948061156
1538,E(o),94.212,29.658,2019,16.43,4583,0,other,0,9.67475097721541
1539,E(o),94.185,29.645,2019,11.91,4503,0,other,0,14.829058628366372
1540,E(o),94.169,29.636,2019,12.66,4808,0,other,0,18.111112243541534
1541,E(o),94.099,29.632,2019,17.46,4711,0,other,0,28.725047170619572
1542,E(o),94.163,29.622,2019,12.48,4716,0,other,0,18.111112243541534
1543,E(o),94.154,29.611,2019,25.65,4690,0,other,0,26.62679639490472
1544,E(o),94.076,29.601,2019,20.8,4730,0,other,0,17.645873324548553
1545,E(o),94.113,29.578,2019,14.46,4509,0,other,0,61.15419027589118
1546,E(o),94.139,29.573,2019,12.26,4673,0,other,0,42.48741589827064
1547,E(o),94.242,29.556,2019,17.57,4598,0,other,0,7.967638489491951
1548,E(o),94.087,29.555,2019,12.53,4751,0,other,0,34.44362272772453
1549,E(o),94.111,29.551,2019,12.32,4578,0,other,0,61.15419027589118
1550,E(o),94.12,29.55,2019,24.97,4579,0,other,0,61.15419027589118
1551,E(o),94.067,29.545,2019,50.77,4299,0,other,0,9.140580899132773
1552,E(o),94.086,29.543,2019,14.75,4631,0,other,0,9.764919944087456
1553,E(o),94.113,29.538,2019,36.72,4520,0,other,0,94.55423870692718
1554,E(o),94.034,29.537,2019,25.24,4509,0,other,0,41.727709135858845
1555,E(c),94.076,29.529,2019,13.47,4691,0,other,0,45.40042713452732
1556,E(o),94.001,29.529,2019,31.13,4262,0,other,0,14.533222221663316
1557,E(o),94.057,29.526,2019,78.0,4533,0,other,0,45.71300173831148
1558,E(o),94.098,29.522,2019,11.8,4520,0,other,0,91.81982344591268
1559,E(o),94.121,29.518,2019,118.34,4501,0,other,0,98.85243509628192
1560,E(o),94.028,29.507,2019,11.22,4737,0,other,0,33.67935890944208
1561,E(o),94.133,29.505,2019,101.69,4577,0,other,0,98.85243509628192
1562,E(o),94.192,29.499,2019,10.99,4490,0,other,0,7.503635458279276
1563,E(o),94.155,29.499,2019,13.64,4720,0,other,0,43.06396238731723
1564,E(o),94.178,29.493,2019,15.99,4512,0,other,0,11.175544627844502
1565,E(o),94.131,29.491,2019,12.02,4608,0,other,0,43.06396238731723
1566,E(o),94.151,29.475,2019,14.43,4632,0,other,0,16.028630012251124
1567,E(o),94.194,29.475,2019,14.33,4420,0,other,0,11.413942955430628
1568,E(o),94.236,29.472,2019,50.8,4509,0,other,0,41.74716298809455
1569,E(o),94.213,29.472,2019,16.17,4432,0,other,0,41.74716298809455
1570,E(o),94.162,29.47,2019,12.19,4602,0,other,0,16.028630012251124
1571,E(o),94.168,29.447,2019,10.83,4730,0,other,0,16.028630012251124
1572,E(o),94.186,29.426,2019,10.18,4487,0,other,0,15.565588549164266
1573,E(o),94.197,29.424,2019,18.25,4316,0,other,0,15.565588549164266
1574,E(o),94.251,29.965,2019,19.39,4289,0,other,0,25.366269282185602
1575,E(c),94.28,29.915,2019,183.14,4385,0,other,0,159.87170998059196
1576,E(o),94.365,29.906,2019,11.51,4391,0,other,0,65.0119327564936
1577,E(o),94.294,29.897,2019,13.12,4465,0,other,0,118.62297890234755
1578,E(o),94.284,29.894,2019,24.56,4288,0,other,0,115.97677676686111
1579,E(o),94.266,29.886,2019,26.51,4265,0,other,0,65.79135095797913
1580,O,94.377,29.881,2019,12.37,4575,0,other,0,66.33558577622115
1581,E(o),94.363,29.829,2019,15.32,4612,0,other,0,16.9841531845476
1582,E(o),94.282,29.829,2019,14.73,4403,0,other,0,21.189970335430647
1583,E(o),94.462,29.828,2019,57.27,4133,0,other,0,69.57354264505788
1584,E(o),94.358,29.819,2019,24.21,4439,0,other,0,16.9841531845476
1585,O,94.433,29.813,2019,228.43,4083,0,other,0,198.60464269000767
1586,E(o),94.448,29.78,2019,23.84,4412,0,other,0,50.50687169255807
1587,E(o),94.465,29.768,2019,13.38,4463,0,other,0,50.50687169255807
1588,E(o),94.482,29.767,2019,18.0,4417,0,other,0,23.77569497868448
1589,E(c),94.461,29.744,2019,16.75,4534,0,other,0,27.447991543685784
1590,E(o),94.483,29.732,2019,37.2,4552,0,other,0,28.071818874117923
1591,E(o),94.494,29.682,2019,17.55,4529,0,other,0,13.964871760712086
1592,M(o),94.276,29.574,2019,10.49,4609,0,moraine,0,9.684609560872921
1593,E(o),94.343,29.528,2019,14.61,4312,0,other,0,11.407743797779489
1594,E(o),94.519,29.849,2019,17.7,4594,0,other,0,12.77125760974695
1595,O,94.501,29.808,2019,55.81,4305,0,other,0,40.51742520404552
1596,E(o),94.516,29.785,2019,27.91,4497,0,other,0,20.886812835772464
1597,E(o),94.527,29.782,2019,18.97,4585,0,other,0,20.886812835772464
1598,E(o),91.646,29.462,2019,10.39,5296,0,other,0,7.505844207520404
1599,E(o),91.971,29.43,2019,20.31,5197,0,other,0,15.954944177280643
1600,E(o),92.02,29.536,2019,18.57,5130,0,other,0,15.703972913871878
1601,E(o),92.451,29.56,2019,20.94,4921,0,other,0,14.919177254788503
1602,E(o),92.479,29.547,2019,15.93,5077,0,other,0,11.952500422468562
1603,E(o),92.491,29.526,2019,11.23,5279,0,other,0,11.952500422468562
1604,E(o),92.459,29.51,2019,23.75,5077,0,other,0,19.30289582131428
1605,E(o),92.464,29.505,2019,12.37,5103,0,other,0,19.30289582131428
1606,E(o),92.47,29.503,2019,11.62,5161,0,other,0,19.30289582131428
1607,M(e),92.453,29.355,2019,12.87,5072,0,moraine,0,14.949337695026975
1608,O,92.373,29.334,2019,12.3,5065,0,other,0,8.767836901635716
1609,M(o),92.431,29.331,2019,20.13,5217,0,moraine,0,14.247340069380792
1610,E(o),92.434,29.316,2019,12.78,4911,0,other,0,11.899655065788513
1611,E(c),92.453,29.287,2019,23.36,4890,0,other,0,20.676750640019105
1612,E(o),92.443,29.195,2019,22.46,4984,0,other,0,41.704712783585734
1613,E(o),92.687,29.541,2019,15.98,5120,0,other,0,10.54697255756206
1614,E(o),92.521,29.532,2019,22.44,5249,0,other,0,18.439119560185656
1615,E(o),92.511,29.524,2019,15.08,5266,0,other,0,18.439119560185656
1616,E(o),92.739,29.517,2019,24.01,4930,0,other,0,18.207457743351565
1617,E(o),92.681,29.517,2019,11.55,5276,0,other,0,9.765739322230004
1618,M(e),92.644,29.488,2019,12.89,5225,0,moraine,0,13.13190897413064
1619,E(o),92.549,29.39,2019,33.54,4947,0,other,0,29.57530961418426
1620,E(c),92.651,29.3,2019,22.22,5149,0,other,0,16.680274223935246
1621,E(o),92.656,29.283,2019,15.24,5050,0,other,0,16.680274223935246
1622,E(o),92.625,29.226,2019,16.34,5115,0,other,0,14.419689039160392
1623,E(o),92.8,29.666,2019,36.7,5126,0,other,0,34.33259020484273
1624,E(o),92.783,29.656,2019,14.97,5123,0,other,0,34.33259020484273
1625,E(o),92.835,29.656,2019,20.35,4997,0,other,0,18.026315839531094
1626,E(o),92.791,29.581,2019,15.11,4884,0,other,0,11.323611056555148
1627,E(o),92.802,29.276,2019,15.87,5207,0,other,0,12.610955142106071
1628,E(o),92.996,29.25,2019,27.64,4810,0,other,0,17.005867772433685
1629,E(o),92.984,29.202,2019,12.02,5013,0,other,0,25.785812997979985
1630,O,92.111,28.705,2019,38.58,4780,0,other,0,
1631,E(o),92.16,28.648,2019,19.85,4976,0,other,0,15.130695789722004
1632,O,92.253,28.976,2019,14.68,4824,0,other,0,12.490690134246
1633,E(o),93.173,29.437,2019,16.23,5034,0,other,0,10.088538198551065
1634,E(o),93.093,29.31,2019,14.42,4819,0,other,0,7.751974237236132
1635,E(o),93.117,29.284,2019,13.2,4765,0,other,0,4.308550160670372
1636,E(o),93.043,29.246,2019,12.13,5086,0,other,0,6.111945405903973
1637,E(o),93.038,29.238,2019,13.89,4976,0,other,0,6.111945405903973
1638,E(o),93.069,29.157,2019,15.68,4461,0,other,0,15.527284467870995
1639,E(o),93.454,29.555,2019,13.05,4911,0,other,0,36.786630188779974
1640,E(o),93.39,29.533,2019,26.45,4799,0,other,0,18.517178263334287
1641,E(o),93.47,29.525,2019,46.03,4686,0,other,0,37.19331951195378
1642,E(o),93.367,29.514,2019,19.73,4869,0,other,0,18.8317491408356
1643,E(o),93.497,29.503,2019,10.36,4822,0,other,0,12.659079093732913
1644,E(o),93.303,29.494,2019,11.32,4971,0,other,0,14.618748633294317
1645,E(o),93.299,29.485,2019,24.69,4947,0,other,0,14.618748633294317
1646,E(o),93.299,29.476,2019,20.93,4846,0,other,0,14.618748633294317
1647,E(o),93.412,29.444,2019,10.74,4797,0,other,0,5.630383043782756
1648,E(o),93.254,29.439,2019,14.15,4755,0,other,0,8.68066066923943
1649,E(o),93.291,29.421,2019,44.79,4644,0,other,0,30.8178368176437
1650,E(o),93.319,29.399,2019,24.37,4757,0,other,0,15.490473395611229
1651,E(o),93.265,29.322,2019,26.11,4951,0,other,0,15.893667406417107
1652,E(o),93.424,29.296,2019,15.29,4648,0,other,0,4.8561964397061566
1653,E(o),93.285,29.27,2019,10.41,5066,0,other,0,5.5617138770066505
1654,E(o),93.276,29.24,2019,58.59,4914,0,other,0,49.36455727921537
1655,E(o),93.306,29.22,2019,35.12,4887,0,other,0,25.70605547687556
1656,E(o),93.346,29.197,2019,10.94,4841,0,other,0,11.209779376663848
1657,E(c),93.327,29.196,2019,17.01,4728,0,other,0,11.209779376663848
1658,E(o),93.275,29.19,2019,11.02,5021,0,other,0,13.01485463267535
1659,E(o),93.272,29.18,2019,17.38,4932,0,other,0,13.01485463267535
1660,M(o),93.298,29.178,2019,11.66,4915,0,moraine,0,13.01485463267535
1661,E(o),93.326,29.125,2019,10.42,4886,0,other,0,6.118644625413208
1662,E(o),93.502,29.497,2019,15.32,4702,0,other,0,10.473280218040104
1663,E(o),93.59,29.466,2019,30.38,4615,0,other,0,18.451196566123926
1664,E(o),93.556,29.462,2019,21.52,4719,0,other,0,16.96765602990868
1665,E(o),93.739,29.419,2019,14.71,4594,0,other,0,19.004183530253034
1666,E(o),93.691,29.417,2019,38.87,4557,0,other,0,119.42801595263383
1667,E(o),93.708,29.405,2019,74.32,4505,0,other,0,54.05669997334187
1668,E(o),93.65,29.404,2019,31.08,4624,0,other,0,26.52017469194885
1669,E(o),93.682,29.396,2019,15.84,4888,0,other,0,40.91358612062714
1670,E(o),93.61,29.389,2019,15.44,4772,0,other,0,22.222358419342367
1671,E(o),93.64,29.383,2019,39.57,4717,0,other,0,26.52017469194885
1672,E(o),93.694,29.37,2019,48.66,4725,0,other,0,36.23300838153834
1673,E(o),93.721,29.331,2019,49.58,4610,0,other,0,33.66328569251944
1674,E(o),93.749,29.329,2019,24.59,4528,0,other,0,28.10479099506103
1675,E(o),93.677,29.328,2019,33.31,4628,0,other,0,3.6011889757799826
1676,E(c),93.627,29.312,2019,16.09,4835,0,other,0,12.293283989372853
1677,E(o),93.736,29.287,2019,59.16,4562,0,other,0,16.682757890449615
1678,E(o),93.701,29.287,2019,18.25,4643,0,other,0,11.041990700310853
1679,E(o),93.694,29.056,2019,16.82,4576,0,other,0,13.739404494905635
1680,O,93.741,29.046,2019,11.84,4201,0,other,0,10.048182998187105
1681,O,93.735,29.037,2019,22.43,4202,0,other,0,10.048182998187105
1682,E(o),93.602,29.034,2019,21.73,4602,0,other,0,8.401096374658042
1683,O,93.567,29.025,2019,10.65,4553,0,other,0,8.401096374658042
1684,O,93.731,29.024,2019,11.04,4214,0,other,0,16.964120905283558
1685,E(o),93.713,29.017,2019,25.14,4411,0,other,0,16.964120905283558
1686,E(o),93.566,29.003,2019,14.37,4824,0,other,0,13.744170315389454
1687,E(o),93.668,29.003,2019,17.11,4558,0,other,0,27.562952538935463
1688,M(o),93.84,29.507,2019,24.29,4449,0,moraine,0,24.84840160694344
1689,E(o),93.826,29.488,2019,13.43,4741,0,other,0,16.80258364926164
1690,E(o),93.864,29.474,2019,13.98,4422,0,other,0,7.1906495246792055
1691,E(o),93.996,29.465,2019,20.29,4471,0,other,0,12.2733262047378
1692,E(o),93.978,29.454,2019,16.1,4670,0,other,0,13.842872668049688
1693,E(o),93.864,29.42,2019,11.53,4611,0,other,0,17.366789622212206
1694,E(o),93.783,29.414,2019,11.71,4291,0,other,0,9.700640990642661
1695,E(o),93.775,29.404,2019,11.71,4666,0,other,0,14.784611389197453
1696,E(c),93.823,29.359,2019,21.53,4518,0,other,0,6.653406770416602
1697,E(o),93.788,29.341,2019,27.07,4497,0,other,0,12.683259918083198
1698,E(o),93.758,29.337,2019,14.33,4540,0,other,0,14.170056092919443
1699,E(o),93.806,29.311,2019,10.51,4623,0,other,0,12.683259918083198
1700,E(o),93.835,29.305,2019,13.9,4614,0,other,0,11.74662632822629
1701,E(o),93.762,29.038,2019,21.96,4242,0,other,0,13.820357185862129
1702,O,93.836,29.035,2019,67.89,4116,0,other,0,46.55814113119689
1703,E(o),93.982,29.029,2019,31.69,4072,0,other,0,26.77469600811964
1704,E(o),93.815,29.021,2019,12.3,4729,0,other,0,54.26627547375894
1705,E(c),93.756,29.021,2019,15.06,4696,0,other,0,49.16254413291391
1706,M(o),93.224,28.871,2019,21.82,4801,0,moraine,0,158.71341440958932
1707,O,93.172,28.773,2019,11.23,4522,0,other,0,5.8246886180327015
1708,O,93.073,28.767,2019,16.39,4149,0,other,0,11.650001399368115
1709,E(o),93.079,28.757,2019,22.39,4161,0,other,0,11.650001399368115
1710,E(c),93.631,28.771,2019,17.84,4688,0,other,0,10.704074203368668
