Unnamed: 0,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,expansion_ha_peryr_5y,expansion_ha_peryr_10y
883,M(e),89.481,28.087,2023,22.37,4904,0,moraine,0,22.34099975284081,1.544323507118861e-06,0.0792249882668439
884,E(o),89.428,28.025,2023,63.43,4791,0,other,0,58.81770437149245,1.742158360684698e-07,0.1902466662874886
885,E(o),89.695,28.241,2023,70.85,4693,0,other,0,67.16380212673614,-0.0791161795296432,-0.0079128340997357
886,E(o),89.638,28.228,2023,1273.72,4568,0,other,0,1105.0767520790982,-1.0760141197459234,2.3102717271497113
887,M(o),89.713,28.203,2023,13.94,4795,0,moraine,0,20.734991136313397,1.5196367364204455,0.838956015733675
888,M(e),89.598,28.186,2023,33.0,4895,0,moraine,0,57.947488084328626,-2.4697717845040073,2.4704245686939004
889,E(c),89.661,28.185,2023,21.81,4886,0,other,0,61.726589095281646,-0.3007201265960859,0.4985552566297307
890,E(o),89.535,28.181,2023,82.15,4694,0,other,0,86.43665107313375,0.0791576873490896,1.7097409979378468
891,M(o),89.564,28.15,2023,20.05,4897,0,moraine,0,133.19701202151046,7.871151579006363,7.388358445934321
892,M(e),89.534,28.137,2023,49.92,5292,0,moraine,0,106.0469214667661,10.866184915216682,5.615240769620152
893,M(o),89.514,28.123,2023,10.96,5202,0,moraine,0,45.452951626490695,0.0950244895503686,0.1821273788914766
894,I(s),89.994,28.279,2023,24.2,5087,0,ice,1,21.66811528062424,0.5526903641812673,1.6053489898008035
895,M(o),89.851,28.248,2023,15.47,5127,0,moraine,0,15.02976064511268,0.0,0.007910563113851
896,M(e),89.963,28.238,2023,13.77,5501,0,moraine,0,12.895161386382808,-1.2506883633058927,0.1186678432134577
897,M(e),89.887,28.23,2023,151.09,4921,0,moraine,0,154.75454074799993,-0.015841818079599,-0.6330108753631322
898,M(o),90.095,28.378,2023,15.01,5671,0,moraine,0,14.06105721863658,0.0943626213385084,0.1419901640686644
899,M(o),90.098,28.354,2023,10.18,5624,0,moraine,0,11.85112124286409,1.4260900016438429e-08,0.071107206303923
900,M(e),90.068,28.264,2023,188.07,5149,0,moraine,0,204.3773069076446,2.705337742979873,3.0532983201973054
901,M(e),90.104,28.236,2023,585.02,5126,0,moraine,0,580.3740822155813,-1.8670832112509743,0.087195645008137
902,E(o),89.424,27.992,2023,16.31,4713,0,other,0,12.607670925345936,-0.1427414224714809,0.0713644656796312
903,E(o),89.379,27.969,2023,66.73,4568,0,other,0,162.44244141016765,-0.0951742706527454,0.2379578264037917
904,E(o),89.413,27.963,2023,45.42,4576,0,other,0,164.8220222780773,-0.0951742706527341,0.4203916429168487
905,E(o),89.397,27.959,2023,181.69,4576,0,other,0,224.34484849276984,0.1110583317819532,1.3406664347178066
906,E(o),89.389,27.941,2023,279.3,4572,0,other,0,252.50986068830107,0.1269255475151453,1.3803361742227565
907,M(e),89.351,27.884,2023,17.43,4991,0,moraine,0,309.816358185583,23.958109186219843,11.47911649215835
908,M(o),89.325,27.881,2023,13.54,5123,0,moraine,0,262.29913921425236,12.860380043772398,4.874250976888797
909,M(o),89.296,27.878,2023,41.23,5236,0,moraine,0,271.43941084551045,4.668164784282982,1.7625669220530369
910,M(e),89.312,27.878,2023,61.73,5001,0,moraine,0,219.59010719373305,6.239836832986333,1.659243114310081
911,M(o),89.267,27.855,2023,42.55,5213,0,moraine,0,470.0493289330392,-14.800538792505336,-8.757514869045144
912,M(o),88.93,27.9,2023,16.4,5121,0,moraine,0,21.18966732974229,-1.80944302602105,0.7143141431393362
913,E(o),88.945,27.854,2023,49.31,4874,0,other,0,40.49138894443272,2.175366229030515,1.3338331761134885
914,E(o),88.94,27.844,2023,27.95,4863,0,other,0,40.49138894443272,2.175366229030515,1.3338331761134885
915,E(c),88.858,27.654,2023,11.65,4755,0,other,0,28.557593260783563,3.452619629181811,1.781842688549922
916,E(c),88.817,27.636,2023,15.32,4870,0,other,0,11.056727446888614,0.2546795405813175,0.3339992455231864
917,E(c),88.881,27.616,2023,12.81,4670,0,other,0,7.797405526406788,0.0318179982031438,0.7001700062526744
918,E(c),88.904,27.612,2023,37.14,4036,0,other,0,6.605367857693492,1.2255900659852,0.5968795699735591
919,E(c),88.858,27.599,2023,12.48,4581,0,other,0,9.390607518164693,0.3504583965525359,0.6445695908491038
920,E(c),88.791,27.496,2023,15.53,4807,0,other,0,13.222763773568404,0.5259836345198764,0.1115169394271157
921,E(c),88.818,27.465,2023,16.84,4753,0,other,0,9.880082393703738,0.1594899042330773,0.1434193794492866
922,E(c),88.829,27.464,2023,21.74,4531,0,other,0,9.880082393703738,0.1594899042330773,0.1434193794492866
923,E(c),88.812,27.42,2023,16.12,4434,0,other,0,12.514546678110364,1.7536542531464598,1.2115905326264786
924,E(c),88.944,27.274,2023,15.8,3897,0,other,0,0.0798257398498252,-1.2766364138744324e-06,7.546224908450138e-07
925,M(e),89.23,27.809,2023,52.68,5137,0,moraine,0,53.45513919235581,-2.144532349039166,0.3892031468616047
926,E(o),89.168,27.536,2023,30.73,4462,0,other,0,3.9819537675681382,0.3664138805232714,0.326522920952481
927,E(c),89.079,27.506,2023,22.56,4145,0,other,0,0.7964756076430042,-0.1274364955449221,-0.0239024529893003
928,E(o),89.066,27.499,2023,13.28,4149,0,other,0,0.7964756076430042,-0.1274364955449221,-0.0239024529893003
929,E(c),89.093,27.498,2023,10.96,4569,0,other,0,0.7964756076430042,-0.1274364955449221,-0.0239024529893003
930,E(c),89.149,27.492,2023,27.58,4064,0,other,0,0.9556785233640648,-0.3346085590332386,0.0796388988416346
931,E(c),89.156,27.402,2023,13.62,4180,0,other,0,0.1594490278242523,0.0159454081998142,0.0079708969158113
932,E(o),89.14,27.325,2023,11.05,4092,0,other,0,,,
933,M(e),89.35,27.803,2023,12.41,4349,0,moraine,0,14.13885819986171,0.0953181566370297,0.3733257055250538
934,E(o),89.369,27.766,2023,10.47,4396,0,other,0,6.197797394821772,-0.015892232549514,0.0317840758600349
935,M(o),89.408,27.687,2023,18.51,4798,0,moraine,0,17.016605997928004,-0.0159030167232074,0.1113238839542484
936,E(o),89.462,27.644,2023,35.14,4220,0,other,0,33.728411400803175,0.5250099570034358,0.4454690356097256
937,E(o),89.487,27.584,2023,46.34,4313,0,other,0,0.1591877673185088,-0.2546977722550092,-0.0636739475139825
938,E(c),89.378,27.569,2023,22.78,4239,0,other,0,0.1592127918778256,-0.1273584030931638,7.623135998557906e-07
939,E(o),89.499,27.583,2023,24.77,4421,0,other,0,0.159206146139006,-0.2546940964909135,-0.0796029201803964
940,E(o),89.525,27.574,2023,10.62,4344,0,other,0,0.2388121513143599,-0.2387728954558427,-0.0796025962478483
941,E(o),89.524,27.568,2023,11.36,4450,0,other,0,0.2388121513143599,-0.2387728954558427,-0.0796025962478483
942,E(o),89.565,27.557,2023,10.06,4189,0,other,0,0.1592237355922081,-0.9394154590820673,0.0079611867793752
943,E(o),89.706,27.267,2023,10.38,4447,0,other,0,5.906704868819027,0.0798198741357449,0.4390090187801492
944,E(o),88.846,27.33,2023,27.8,3901,0,other,0,20.18307924520013,-0.0797742173589597,0.1755038639738899
945,M(e),89.684,28.171,2023,11.0,4781,0,moraine,0,19.39196981134136,0.1899649192700884,0.1899630194438728
946,E(c),89.742,28.139,2023,12.81,4842,0,other,0,82.42055476283977,-4.718733504148983,2.4464831995932457
947,E(c),89.627,28.042,2023,16.83,4698,0,other,0,13.394361935504424,0.0792562161929847,0.023777498183851
948,M(e),89.848,28.172,2023,23.57,4514,0,moraine,0,22.481617916117983,-0.0633289528260341,-0.0395808226179518
949,E(o),89.841,28.145,2023,12.19,5123,0,other,0,116.80967020849091,2.4867301862219646,4.030901732807986
950,M(e),89.909,28.114,2023,43.78,4347,0,moraine,0,62.96837479735749,3.5644507164274133,1.7584641974604445
951,M(e),89.898,28.105,2023,25.05,4270,0,moraine,0,45.14613358858971,2.4746738574776827e-06,-0.0237599234082104
952,M(o),89.893,28.03,2023,10.59,5036,0,moraine,0,83.53888949388484,3.6474965608678582,2.6796146917349235
953,M(o),89.884,28.011,2023,22.23,5015,0,moraine,0,25.44905761939211,0.2854101436721429,0.5786918495063265
954,E(o),89.863,28.007,2023,23.34,4846,0,other,0,25.44905761939211,0.2854101436721429,0.5786918495063265
955,E(c),89.956,28.005,2023,12.55,4622,0,other,0,8.087745621439439,0.3805674180376018,-0.2457318245770254
956,M(e),90.028,28.112,2023,37.11,4689,0,moraine,0,36.19650170858387,-0.1584254841226339,0.0792066367002
957,M(e),90.247,28.107,2023,132.27,4369,0,moraine,0,292.68313780813514,31.52647484744777,16.808726234197287
958,M(e),90.231,28.102,2023,34.98,4332,0,moraine,0,137.4267451424123,0.4751963143032015,1.2830869676250756
959,E(o),90.231,28.066,2023,11.03,4739,0,other,0,7.686189615178027,0.0950866608196456,0.37242132053341
960,E(o),90.179,28.022,2023,17.58,5081,0,other,0,22.511917327047716,-4.042530207217495,-0.4280647239370946
961,E(o),90.21,28.016,2023,54.12,5127,0,other,0,46.77285799035655,0.7451695513879016,0.1902600666791905
962,E(o),90.187,28.011,2023,19.51,5144,0,other,0,46.77285799035655,0.7451695513879016,0.1902600666791905
963,E(c),90.106,28.007,2023,10.94,4544,0,other,0,31.320488515782316,1.966645768251135,-0.6105276917222533
964,E(o),90.15,28.003,2023,14.27,5018,0,other,0,24.969930813504376,0.3012554333551079,-0.8085391902238843
965,M(e),90.139,28.002,2023,15.71,5063,0,moraine,0,36.93932118830719,0.3329670193606261,-0.0079378894728186
966,M(e),90.271,28.028,2023,20.07,5211,0,moraine,0,31.1578494819414,-0.1110333866468494,0.4835964889757459
967,M(e),90.28,28.012,2023,14.82,5286,0,moraine,0,31.1578494819414,-1.8401818875456484,-0.8725184688811435
968,M(e),89.389,27.839,2023,17.71,4333,0,moraine,0,14.293082020386334,0.0317632861144591,0.0397035642064857
969,E(o),89.612,27.97,2023,14.65,4679,0,other,0,2.062049552189245,-1.2689482837550417,-0.404476899739759
970,E(c),89.649,27.948,2023,10.24,4310,0,other,0,1.0313119656615626,-0.0317678680650903,-0.031753218749104
971,E(o),89.636,27.922,2023,10.95,4269,0,other,0,1.0313119656615626,-0.0317678680650903,-0.031753218749104
972,E(o),89.651,27.911,2023,13.05,4226,0,other,0,0.6347656889410519,-0.1110771234091925,-0.0714078464217259
973,E(o),89.6,27.84,2023,11.62,4180,0,other,0,5.399558985780241,0.492313596017225,0.0794048565362346
974,E(o),89.726,27.266,2023,14.47,4420,0,other,0,5.906704868818567,0.0798198741357449,0.4390090187804422
975,E(o),89.73,27.26,2023,12.2,4340,0,other,0,5.906704868818567,0.0798198741357449,0.4390090187804422
976,M(o),89.892,27.988,2023,10.9,5130,0,moraine,0,25.44905761939211,-1.5714538191551313,0.7527069474999639
977,M(o),89.896,27.982,2023,33.8,5143,0,moraine,0,13.084570033037538,-4.044351336426047,-0.4837418111360369
978,M(e),89.896,27.974,2023,22.77,5137,0,moraine,0,13.084570033037538,-4.044351336426047,-0.4837418111360369
979,E(c),89.93,27.973,2023,65.0,5076,0,other,0,39.26266715739561,-1.6484783033523414,3.299640513350711
980,M(o),89.93,27.94,2023,72.67,5002,0,moraine,0,42.12485639139468,2.8241429524050163,3.2208481952060084
981,E(o),89.906,27.94,2023,14.09,5030,0,other,0,42.12485639139468,2.8241429524050163,3.0065328795609707
982,E(o),89.9,27.928,2023,24.9,4946,0,other,0,9.282062913422,-0.8252440255680302,-0.2777464771613432
983,E(c),89.81,27.92,2023,14.55,4260,0,other,0,6.82422260364978,-0.1586993045672489,0.4364333138687905
984,E(c),89.898,27.903,2023,12.96,4784,0,other,0,3.730106757124607,-0.5714233196875242,-0.0951042797072605
985,E(o),89.885,27.896,2023,11.89,4573,0,other,0,3.730106757124607,-0.5714233196875242,-0.0158735552326455
986,E(o),89.944,27.894,2023,20.69,4858,0,other,0,10.078506922418072,0.5236127463660425,0.4919696457403463
987,E(o),89.843,27.87,2023,24.07,4509,0,other,0,1.905579357930425,0.0953239792752097,0.0476687302964367
988,E(o),89.926,27.864,2023,37.61,4524,0,other,0,2.937087407336348,0.3016177415249679,-0.0476562439271075
989,E(c),89.969,27.859,2023,12.27,4326,0,other,0,4.048284669202075,0.3650753115167253,0.0952247343501013
990,E(o),89.91,27.843,2023,16.26,4317,0,other,0,2.779230472348752,-0.2065270848138254,-0.0396258743582544
991,E(c),89.96,27.833,2023,16.28,4127,0,other,0,3.8911556238702434,-1.0326153959080795,-0.0476451269124145
992,E(c),89.944,27.829,2023,36.57,4456,0,other,0,3.8911556238702434,-1.175577873933491,-0.0476451269124145
993,E(c),89.939,27.815,2023,17.11,4146,0,other,0,3.8911556238702434,-1.175577873933491,-0.0476451269124145
994,E(c),90.233,27.997,2023,11.26,4990,0,other,0,70.26320560158875,0.1903224941166684,0.2934208220672786
995,E(o),90.222,27.995,2023,23.03,4936,0,other,0,70.26320560158875,0.1903224941166684,0.2934208220672786
996,E(o),90.216,27.991,2023,18.37,4936,0,other,0,70.26320560158875,0.1903224941166684,0.2934208220672786
997,M(e),90.131,27.988,2023,19.2,5045,0,moraine,0,31.320488515782316,1.966645768251135,-0.6105276917222533
998,M(o),90.149,27.985,2023,14.07,4911,0,moraine,0,19.11469117301571,-0.0158617517139596,-0.0555187344232496
999,M(o),90.245,27.982,2023,17.66,5095,0,moraine,0,70.26320560158875,0.1903224941166684,0.2934208220672786
1000,M(o),90.233,27.977,2023,67.28,5072,0,moraine,0,70.26320560158354,0.1903224941166684,0.2934208220668239
1001,E(o),90.147,27.964,2023,23.28,4882,0,other,0,19.11469117301763,-0.0158617517139596,-0.0555187344232908
1002,E(o),90.19,27.941,2023,17.54,4626,0,other,0,8.489152367401449,-0.095207175810993,0.6823221940898117
1003,E(c),90.209,27.931,2023,12.41,4997,0,other,0,8.489152367401449,-0.095207175810993,0.1824744147923453
1004,E(o),90.09,27.931,2023,14.52,4521,0,other,0,5.553156538248631,-0.0157302630149395,0.0634650148493706
1005,E(o),90.075,27.92,2023,10.13,4326,0,other,0,1.3486402246471043,0.0158664309821569,0.01586638367981
1006,M(o),90.244,27.915,2023,12.93,5171,0,moraine,0,21.34425165650284,0.0317386782865718,0.0634768253234142
1007,E(o),90.173,27.901,2023,45.13,4671,0,other,0,8.09527745488195,-0.2856729841714838,-1.222106491739468
1008,E(o),90.18,27.894,2023,15.99,4812,0,other,0,8.41403219714986,-0.2219220357172187,-1.1902310175123354
1009,M(o),90.219,27.893,2023,16.23,5013,0,moraine,0,29.687444338432293,-2.365538136462974,1.1351274766251147
1010,E(o),90.185,27.877,2023,14.13,4828,0,other,0,29.687444338432293,-2.365538136462974,1.1351274766251147
1011,M(e),90.207,27.875,2023,40.55,4913,0,moraine,0,29.687444338432293,-2.365538136462974,1.1351274766251147
1012,E(o),90.191,27.857,2023,16.19,4733,0,other,0,27.385554470402624,-2.317912290979039,1.071627201369214
1013,E(o),90.191,27.85,2023,24.59,4770,0,other,0,10.638606434202051,-0.3334526855679783,-0.1508465209286354
1014,E(o),90.213,27.85,2023,10.53,4855,0,other,0,25.09493280870186,0.5082597778623963,1.1520796514052305
1015,E(o),90.246,27.848,2023,10.8,4803,0,other,0,9.845522726038514,-0.142916996384687,0.4127994032692251
1016,E(c),90.186,27.836,2023,11.59,4573,0,other,0,10.638606434202051,-0.3334526855679783,-0.1508465209286354
1017,E(c),90.157,27.829,2023,23.89,4428,0,other,0,5.876074540035021,-0.8260065517057305,0.4684873629917477
1018,E(o),90.222,27.827,2023,30.71,4657,0,other,0,25.889101875141453,0.6512102367398341,2.017157318179861
1019,E(o),90.239,27.802,2023,12.45,4762,0,other,0,13.02742618773212,-0.8102649097175473,0.3892546999427138
1020,E(o),90.231,27.8,2023,74.59,4758,0,other,0,13.02742618773212,-0.8102649097175473,0.3892546999427138
1021,E(o),90.2,27.793,2023,17.25,4556,0,other,0,9.6916066120278,1.1122222280586382,0.7149548244176972
1022,E(c),90.172,27.761,2023,15.44,4333,0,other,0,3.3374814796463985,0.0475680263005827,-0.079489287705236
1023,E(o),90.196,27.757,2023,19.73,4442,0,other,0,4.609295408482485,0.3019308120669318,0.1271837217813358
1024,E(c),90.164,27.753,2023,13.22,4226,0,other,0,3.3374814796463985,0.0475680263005827,-0.079489287705236
1025,E(c),90.187,27.74,2023,10.68,4287,0,other,0,4.529824649649074,0.2860366603006896,0.0397450292948173
1026,E(o),90.16,27.738,2023,11.91,4447,0,other,0,3.3374814796463985,0.0475680263005827,-0.079489287705236
1027,M(e),90.288,27.996,2023,41.92,5327,0,moraine,0,31.157849481596433,-3.3165256671454357,-0.8725184688462221
1028,M(e),90.261,27.995,2023,13.3,5148,0,moraine,0,25.29106492141961,-1.078864855645699,-0.4997855781743719
1029,M(e),90.299,27.992,2023,11.73,5345,0,moraine,0,30.206466386992652,-3.5068022860656898,-0.967656778306349
1030,M(o),90.259,27.964,2023,33.51,5226,0,moraine,0,47.112603274678925,3.3795921009210743,1.8880562678503563
1031,M(o),90.255,27.952,2023,15.09,5184,0,moraine,0,47.112603274678925,3.696098496207365,3.60852729861402
1032,M(e),90.259,27.925,2023,11.54,5126,0,moraine,0,21.902321855931906,0.0476147367320685,0.1031625603733875
1033,M(e),90.262,27.919,2023,22.69,5144,0,moraine,0,21.902321855931906,0.0476147367320685,0.1031625603733875
1034,M(e),90.157,30.075,2023,13.75,5743,0,moraine,0,24.78503833249598,2.361515379273908,1.351717839785962
1035,M(o),90.457,30.366,2023,10.71,5598,0,moraine,0,22.857992379118564,-0.8506991987027476,1.5264955369320106
1036,M(e),90.498,30.351,2023,12.41,5507,0,moraine,0,7.904164339707629,0.2323154322931719,0.2169705178085068
1037,M(l),90.702,30.473,2023,20.39,5534,0,moraine,0,18.88769316452778,-3.18916398621299,0.0622462017321765
1038,M(e),90.708,30.467,2023,15.9,5512,0,moraine,0,18.88769316452778,-3.18916398621299,0.0622462017321765
1039,M(o),90.651,30.451,2023,11.83,5597,0,moraine,0,15.483171671763325,-0.0619321814429191,0.0154832583032472
1040,M(o),90.649,30.446,2023,16.19,5576,0,moraine,0,15.483171671763325,-0.0619321814429191,0.0154832583032472
1041,E(o),90.828,30.518,2023,27.52,5352,0,other,0,24.909550285519103,-0.092830214649232,0.1547196175488419
1042,E(o),90.912,30.502,2023,27.02,5342,0,other,0,23.366162777169535,-0.30948385893847,0.1160566829597392
1043,O,90.947,30.499,2023,12.73,5236,0,other,0,52.31528313628436,-0.1547803104080571,0.1083449544898236
1044,E(o),90.966,30.479,2023,85.72,5035,0,other,0,80.25344009976459,-0.2166964564182308,0.1006044968648623
1045,E(o),90.246,29.791,2023,33.69,5120,0,other,0,28.83447209441548,-0.1402738778675697,-0.0311722203077749
1046,O,90.605,29.615,2023,22.03,5248,0,other,0,6.401340895810571,0.0312262021273776,0.0780650803873226
1047,E(o),90.657,29.603,2023,10.93,5451,0,other,0,8.432375779422616,0.1561575673465501,0.0390389077647993
1048,E(o),91.966,30.209,2023,12.88,4993,0,other,0,8.61404265413167,0.3414628740608257,-0.54325608280276
1049,E(c),91.988,30.187,2023,18.95,5159,0,other,0,21.96556560304509,-0.0465640850161655,0.1630008750035877
1050,E(o),91.995,30.177,2023,10.11,5098,0,other,0,21.96556560303893,-0.0465640850161655,0.1630008750035877
1051,E(o),91.638,29.556,2023,16.92,5276,0,other,0,13.904235108540307,0.7186465393988787,0.1406051839864776
1052,E(o),92.699,31.102,2023,48.57,5003,0,other,0,41.90495055635541,0.030756440283622,0.0538237653943163
1053,E(o),92.724,31.086,2023,17.75,5025,0,other,0,14.07330184239976,0.5540839730316197,0.153804235431725
1054,O,92.817,31.154,2023,23.78,5030,0,other,0,19.59627856302333,-0.1383285420966281,0.1762805921923703
1055,O,92.998,31.138,2023,13.99,4894,0,other,0,7.14804507239524,0.1229803042909614,-0.007684804057074
1056,O,92.833,31.12,2023,388.59,4902,0,other,0,337.4064887564959,-0.215216508042738,2.483026756462601
1057,O,92.815,31.112,2023,68.03,4905,0,other,0,313.26656502496024,-0.1075964135005051,2.4292121579239505
1058,O,92.952,31.109,2023,97.67,4894,0,other,0,83.65039104587684,-0.3844189530299701,3.282974304994128
1059,O,92.961,31.052,2023,12.85,4922,0,other,0,6.846841798430603,1.0462968675620266,0.5462137900181524
1060,E(o),92.812,31.051,2023,35.43,4930,0,other,0,49.47433455119524,0.8925599906914599,0.2308204394890353
1061,O,92.787,31.036,2023,94.42,4908,0,other,0,86.56133457887091,1.18495711156836,0.4385731821928217
1062,E(o),92.009,30.192,2023,26.71,5203,0,other,0,21.96556560303893,-0.0465640850161655,0.1630008750035877
1063,E(o),92.002,30.17,2023,13.35,5027,0,other,0,21.73272556950181,-0.0155182319857964,0.1630011130476852
1064,O,92.413,30.199,2023,10.72,4955,0,other,0,5.588053432577367,-0.0931345754534644,-0.038806055651298
