,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,area_t1,area_t2,expansion_ha_peryr
597,M(o),86.643,27.778,2019,29.27,5163,0,moraine,0,62.28916437886101,127.73168941689362,62.28916437886101,-13.088505007606523
598,M(o),86.835,27.997,2019,11.55,5321,0,moraine,0,63.577094173496214,88.64889134673818,63.577094173496214,-5.0143594346483935
599,I(s),86.804,27.975,2019,24.84,5183,0,ice,1,27.519375347503228,96.67557264129815,27.519375347503228,-13.831239458758983
600,M(l),86.786,27.924,2019,54.85,4512,0,moraine,0,55.46129444332926,92.84874058096405,55.46129444332926,-7.4774892275269575
601,M(e),86.925,27.898,2019,139.77,5003,0,moraine,0,117.13828547008913,130.73310798199142,117.13828547008913,-2.7189645023804587
602,E(c),86.913,27.894,2019,11.28,4986,0,other,0,117.13828547008913,104.52038792827236,117.13828547008913,2.5235795083633548
603,M(o),86.937,27.857,2019,21.45,5473,0,moraine,0,98.27264297393914,236.3930427345703,98.27264297393914,-27.624079952126227
604,M(o),86.928,27.85,2019,48.86,5411,0,moraine,0,51.68798323241578,99.38591534385874,51.68798323241578,-9.539586422288592
605,M(e),86.935,27.837,2019,29.39,5209,0,moraine,0,51.68798323241578,48.829651402414996,51.68798323241578,0.5716663660001572
606,M(o),86.917,27.832,2019,33.07,5360,0,moraine,0,51.68798323241578,48.829651402414996,51.68798323241578,0.5716663660001572
607,M(e),86.974,27.805,2019,16.77,5516,0,moraine,0,338.9128991750809,590.8068787720193,338.9128991750809,-50.378795919387684
608,M(e),86.966,27.799,2019,21.36,5396,0,moraine,0,417.1738321889134,652.3163636606387,417.1738321889134,-47.02850629434505
609,M(o),86.911,27.794,2019,18.87,5274,0,moraine,0,27.40801144311892,73.56459693136858,27.40801144311892,-9.231317097649931
610,M(o),86.838,27.793,2019,22.89,5351,0,moraine,0,60.92252017474502,174.6389785847552,60.92252017474502,-22.743291682002035
611,M(e),86.957,27.783,2019,87.28,5198,0,moraine,0,348.0584277885861,537.684573579794,348.0584277885861,-37.925229158241585
612,I(s),86.871,27.766,2019,13.68,4931,0,ice,1,36.554809763463794,76.6732358003196,36.554809763463794,-8.023685207371162
613,M(o),86.958,27.755,2019,86.5,4927,0,moraine,0,88.13172509802082,184.28809878625776,88.13172509802082,-19.23127473764739
614,M(o),86.91,27.719,2019,14.93,4989,0,moraine,0,15.342251202283101,18.201667166725734,15.342251202283101,-0.5718831928885265
615,M(o),86.792,27.696,2019,12.95,4951,0,moraine,0,12.324056438714067,68.29326495678856,12.324056438714067,-11.193841703614899
616,M(e),86.858,27.687,2019,31.8,4764,0,moraine,0,47.797288508319134,82.86806721206635,47.797288508319134,-7.014155740749443
617,E(o),86.853,27.681,2019,11.85,4694,0,other,0,47.797288508319134,82.86806721206635,47.797288508319134,-7.014155740749443
618,E(c),87.247,27.959,2019,12.02,4457,0,other,0,8.011071483037343,8.16970917953548,8.011071483037343,-0.03172753929962759
619,E(c),87.188,27.906,2019,33.14,4490,0,other,0,166.30441034422657,168.05013537467565,166.30441034422657,-0.34914500608981597
620,M(e),87.081,27.844,2019,41.15,4847,0,moraine,0,40.89208508301818,48.98932764795477,40.89208508301818,-1.6194485129873173
621,M(o),87.095,27.829,2019,12.06,5225,0,moraine,0,52.092901290990675,67.81593587481504,52.092901290990675,-3.144606916764873
622,M(e),87.092,27.798,2019,182.16,4543,0,moraine,0,346.4699364765774,678.9246553884112,346.4699364765774,-66.49094378236677
623,E(c),87.206,27.691,2019,11.49,4088,0,other,0,0.5566012060660405,6.9166929976206015,0.5566012060660405,-1.2720183583109121
624,E(o),87.345,27.983,2019,26.18,3728,0,other,0,22.60373870846712,20.062971272396066,22.60373870846712,0.5081534872142107
625,E(c),87.349,27.948,2019,10.13,3991,0,other,0,20.620996279091248,9.99322190756542,20.620996279091248,2.1255548743051653
626,E(o),87.293,27.932,2019,12.13,4373,0,other,0,26.25998592701575,17.374505765091804,26.25998592701575,1.7770960323847895
627,E(c),87.306,27.918,2019,11.15,4416,0,other,0,26.25998592701575,17.374505765091804,26.25998592701575,1.7770960323847895
628,E(c),87.341,27.837,2019,19.17,4243,0,other,0,8.973036919981585,9.290675810189606,8.973036919981585,-0.06352777804160432
629,E(c),87.522,27.997,2019,12.38,4720,0,other,0,7.849675396772686,6.7396084337474855,7.849675396772686,0.22201339260504013
630,E(o),87.583,27.986,2019,12.33,4826,0,other,0,9.11924486035479,23.071084200665407,9.11924486035479,-2.7903678680621233
631,E(c),87.557,27.979,2019,11.03,4767,0,other,0,9.11924486035479,9.11924486035479,9.11924486035479,0.0
632,M(e),87.699,27.9,2019,11.27,5226,0,moraine,0,24.52241926439356,50.63245413924475,24.52241926439356,-5.222006974970238
633,E(c),87.737,27.864,2019,13.98,5337,0,other,0,122.79879166734803,139.78595810347093,122.79879166734803,-3.397433287224581
634,M(e),87.749,27.816,2019,17.17,4903,0,moraine,0,15.169685762264841,16.837581176379413,15.169685762264841,-0.3335790828229143
635,E(c),87.694,27.681,2019,13.3,4633,0,other,0,10.178685808233654,9.860609190983157,10.178685808233654,0.06361532345009949
636,E(c),87.517,27.681,2019,10.1,4472,0,other,0,7.077391858805178,5.4863980683353315,7.077391858805178,0.31819875809396925
637,E(o),87.703,27.651,2019,14.36,4460,0,other,0,9.624662828200691,10.181457882058954,9.624662828200691,-0.11135901077165258
638,O,87.573,27.645,2019,11.78,3860,0,other,0,3.5000943918838248,7.079712243297203,3.5000943918838248,-0.7159235702826756
639,E(c),87.633,27.639,2019,16.45,4289,0,other,0,12.250977870456945,10.819022996710759,12.250977870456945,0.28639097474923714
640,E(c),87.696,27.63,2019,14.11,4179,0,other,0,9.624662828200691,10.181457882058954,9.624662828200691,-0.11135901077165258
641,E(o),87.706,27.629,2019,13.01,4319,0,other,0,9.624662828200691,10.181457882058954,9.624662828200691,-0.11135901077165258
642,E(o),87.712,27.62,2019,12.63,4454,0,other,0,8.831067066488202,7.5580640255165115,8.831067066488202,0.2546006081943382
643,E(c),87.543,27.617,2019,10.93,4471,0,other,0,3.1826884966557465,2.9439875343679587,3.1826884966557465,0.04774019245755756
644,M(l),87.884,27.969,2019,17.9,5597,0,moraine,0,16.81387793459429,27.60379288164033,16.81387793459429,-2.157982989409208
645,M(e),87.814,27.964,2019,40.61,5249,0,moraine,0,52.35157421187808,107.63747236088068,52.35157421187808,-11.057179629800519
646,M(e),87.908,27.952,2019,64.79,5165,0,moraine,0,77.81744588652622,80.67315915771425,77.81744588652622,-0.5711426542376075
647,M(e),87.93,27.95,2019,83.66,5106,0,moraine,0,79.40410699317337,83.13248856420067,79.40410699317337,-0.7456763142054598
648,M(e),88.002,27.928,2019,113.22,5348,0,moraine,0,106.47484506032967,105.91954766811824,106.47484506032967,0.11105947844228581
649,M(e),87.771,27.926,2019,97.66,4913,0,moraine,0,99.17787921694095,97.98765696310203,99.17787921694095,0.23804445076778508
650,M(e),87.805,27.881,2019,34.32,4690,0,moraine,0,36.750567102196925,37.226798924034924,36.750567102196925,-0.09524636436759977
651,M(e),87.866,27.869,2019,68.12,4910,0,moraine,0,68.34940333911919,68.8256999302887,68.34940333911919,-0.09525931823390295
652,O,87.831,27.849,2019,33.5,4437,0,other,0,32.394706137824585,32.6329001228602,32.394706137824585,-0.047638797007122945
653,M(e),87.974,27.793,2019,22.32,5183,0,moraine,0,20.49527927326715,20.892477034603246,20.49527927326715,-0.07943955226721897
654,M(o),87.934,27.79,2019,14.1,4938,0,moraine,0,12.233957104553067,64.11225364347969,12.233957104553067,-10.375659307785323
655,E(c),87.777,27.757,2019,25.46,4708,0,other,0,20.34321337563598,20.263740683462718,20.34321337563598,0.015894538434652362
656,E(c),87.782,27.745,2019,19.69,4775,0,other,0,20.34321337563598,20.263740683462718,20.34321337563598,0.015894538434652362
657,E(o),87.778,27.738,2019,22.06,4705,0,other,0,20.34321337563598,20.263740683462718,20.34321337563598,0.015894538434652362
658,M(e),88.241,28.004,2019,41.8,5269,0,moraine,0,61.36357239974197,62.47357532133019,61.36357239974197,-0.22200058431764375
659,O,88.427,28.054,2019,101.66,4888,0,other,0,83.13085245368174,82.8930749253445,83.13085245368174,0.04755550566744944
660,E(o),88.461,28.033,2019,13.87,5156,0,other,0,11.572472186156512,11.255420878145372,11.572472186156512,0.06341026160222789
661,M(e),88.355,28.022,2019,56.29,5195,0,moraine,0,57.63014104494104,51.843015550930104,57.63014104494104,1.1574250988021872
662,M(e),88.288,28.017,2019,50.43,5268,0,moraine,0,50.101854717468036,50.339726381478954,50.101854717468036,-0.047574332802183504
663,M(e),88.259,28.009,2019,59.7,5256,0,moraine,0,61.36357239974197,62.47357532133019,61.36357239974197,-0.22200058431764375
664,M(e),88.32,28.005,2019,38.58,5104,0,moraine,0,38.29413143662472,37.89771851920013,38.29413143662472,0.07928258348491682
665,M(e),88.221,27.988,2019,11.94,5372,0,moraine,0,40.35642211534153,36.86765147985386,40.35642211534153,0.6977541270975337
666,M(e),88.075,27.946,2019,148.59,5488,0,moraine,0,142.55217439021789,141.83732831963314,142.55217439021789,0.14296921411694824
667,M(o),88.041,27.943,2019,10.32,5821,0,moraine,0,87.11181487015895,85.44551895989818,87.11181487015895,0.3332591820521543
668,M(e),88.066,27.933,2019,83.35,5563,0,moraine,0,142.55217439021789,141.83732831963314,142.55217439021789,0.14296921411694824
669,M(e),88.019,27.928,2019,13.25,5692,0,moraine,0,106.47484506032967,105.91954766811824,106.47484506032967,0.11105947844228581
670,M(e),88.078,27.835,2019,16.48,5604,0,moraine,0,102.12170831941935,175.10304211894285,102.12170831941935,-14.5962667599047
671,M(o),88.05,27.545,2019,25.72,5020,0,moraine,0,24.359865573903285,34.88034393668798,24.359865573903285,-2.1040956725569386
672,M(e),88.402,27.994,2019,18.97,5171,0,moraine,0,21.32952575660898,20.140124558357137,21.32952575660898,0.2378802396503687
673,O,82.173,30.478,2019,31.29,5250,0,other,0,28.55737969757602,28.479984992135893,28.55737969757602,0.015478941088025522
674,O,82.06,30.468,2019,378.8,5180,0,other,0,371.51266483898814,370.58387732760906,371.51266483898814,0.18575750227581694
675,O,82.108,30.461,2019,16.73,5177,0,other,0,23.144047848224158,22.834425766840322,23.144047848224158,0.06192441627676715
676,O,82.181,30.431,2019,32.23,5000,0,other,0,33.91977706728661,31.82881100486082,33.91977706728661,0.4181932124851578
677,O,82.171,30.413,2019,37.71,5002,0,other,0,76.6025547402153,76.52509848927102,76.6025547402153,0.015491250188856043
678,E(o),82.192,30.398,2019,86.53,5203,0,other,0,83.49632388781245,83.34140841897901,83.49632388781245,0.030983093766687377
679,E(o),82.156,30.366,2019,12.73,5450,0,other,0,11.931934518823372,11.002178709258768,11.931934518823372,0.18595116191292077
680,M(e),82.055,30.362,2019,56.83,5283,0,moraine,0,41.84074740770208,45.79255492991249,41.84074740770208,-0.7903615044420818
681,O,82.238,30.352,2019,29.81,5106,0,other,0,24.87452160418205,24.332065519083713,24.87452160418205,0.10849121701966738
682,M(e),82.141,30.34,2019,16.12,5580,0,moraine,0,42.86713493797453,45.19269799103877,42.86713493797453,-0.4651126106128487
683,M(e),82.169,30.282,2019,16.58,5339,0,moraine,0,66.6260664699675,36.454822500181606,66.6260664699675,6.034248793957178
684,M(e),82.209,30.255,2019,128.7,5057,0,moraine,0,290.8313249260362,94.6329366075822,290.8313249260362,39.2396776636908
685,M(e),82.232,30.221,2019,44.31,5582,0,moraine,0,48.570343201166054,40.50404537168637,48.570343201166054,1.6132595658959374
686,O,82.362,30.432,2019,152.61,4882,0,other,0,154.9330038318368,155.01046424444664,154.9330038318368,-0.015492082521967631
687,O,82.302,30.419,2019,901.4,4931,0,other,0,910.4385071101275,914.542758072088,910.4385071101275,-0.8208501923920949
688,O,82.355,30.407,2019,23.16,4870,0,other,0,97.94796571492837,98.25769359043828,97.94796571492837,-0.06194557510198138
689,O,82.256,30.406,2019,14.1,4936,0,other,0,9.680994042513158,9.835882416655508,9.680994042513158,-0.030977674828470116
690,O,82.273,30.371,2019,10.68,4966,0,other,0,9.297047704651158,56.32559530876272,9.297047704651158,-9.405709520822313
691,O,82.271,30.342,2019,69.03,4993,0,other,0,69.4391698560524,71.53174781176413,69.4391698560524,-0.4185155911423465
692,O,82.27,30.329,2019,58.67,4990,0,other,0,69.4391698560524,71.53174781176413,69.4391698560524,-0.4185155911423465
693,O,82.272,30.318,2019,15.62,4996,0,other,0,64.32443297407738,66.34805431200783,64.32443297407738,-0.40472426758609004
694,O,82.259,30.311,2019,25.33,4997,0,other,0,61.929960130572304,66.34805431200783,61.929960130572304,-0.8836188362871056
695,O,82.486,30.217,2019,25.14,4791,0,other,0,20.563343660414773,24.831265843862326,20.563343660414773,-0.8535844366895106
696,E(o),82.404,30.106,2019,48.23,4912,0,other,0,45.91193125109552,44.97970293363693,45.91193125109552,0.18644566349171754
697,M(e),82.27,30.103,2019,203.15,4875,0,moraine,0,225.44900900549266,189.78946006301743,225.44900900549266,7.1319097884950455
698,M(e),82.343,30.079,2019,91.73,4849,0,moraine,0,85.01088545118071,88.11904630478195,85.01088545118071,-0.6216321707202468
699,O,82.526,30.832,2019,14.79,5307,0,other,0,13.10843095180699,11.334920282541345,13.10843095180699,0.3547021338531291
700,M(o),82.75,30.807,2019,14.74,5547,0,moraine,0,14.885659793875,10.645815886348428,14.885659793875,0.8479687815053143
701,O,82.652,30.608,2019,20.59,5088,0,other,0,16.616733519118288,14.298114353873856,16.616733519118288,0.4637238330488863
702,O,82.589,30.257,2019,19.38,4778,0,other,0,20.089703080985274,18.848619707609746,20.089703080985274,0.2482166746751055
703,O,82.859,30.881,2019,146.23,5446,0,other,0,138.2619185710871,138.7243045782415,138.2619185710871,-0.09247720143087576
704,M(o),82.754,30.811,2019,10.06,5551,0,moraine,0,14.885659793875,10.645815886348428,14.885659793875,0.8479687815053143
705,O,82.88,30.654,2019,12.36,5322,0,other,0,10.428825237700135,5.871025154510763,10.428825237700135,0.9115600166378744
706,M(o),82.906,30.572,2019,14.28,5553,0,moraine,0,77.32536468440703,24.125063638505708,77.32536468440703,10.640060209180266
707,M(o),82.921,30.563,2019,26.68,5607,0,moraine,0,77.32536468440703,24.125063638505708,77.32536468440703,10.640060209180266
708,M(o),82.958,30.551,2019,29.39,5558,0,moraine,0,25.519803780976872,37.89378793713004,25.519803780976872,-2.474796831230634
709,O,82.756,30.116,2019,12.66,4842,0,other,0,11.03012612028821,11.107803064451053,11.03012612028821,-0.015535388832568487
710,M(o),82.479,29.984,2019,11.89,5223,0,moraine,0,22.482016611566937,22.7931729746264,22.482016611566937,-0.06223127261189276
711,M(e),82.496,29.969,2019,23.18,4995,0,moraine,0,61.44777592535146,60.74775242349269,61.44777592535146,0.1400047003717532
712,E(o),82.535,29.985,2019,392.72,4829,0,other,0,383.84242080838794,382.20908562432425,383.84242080838794,0.3266670368127393
713,E(o),82.567,29.98,2019,19.61,4845,0,other,0,177.33873442402506,177.10539175528336,177.33873442402506,0.04666853374833977
714,M(o),82.589,29.98,2019,48.6,4853,0,moraine,0,46.82590237241603,46.903689973443065,46.82590237241603,-0.01555752020540666
715,M(e),82.508,29.962,2019,25.57,5084,0,moraine,0,76.61498915362668,75.91496565176801,76.61498915362668,0.1400047003717333
716,M(e),82.603,29.94,2019,28.46,4891,0,moraine,0,37.746479643224355,39.7698766555105,37.746479643224355,-0.4046794024572293
717,M(e),82.618,29.924,2019,41.72,4960,0,moraine,0,37.746479643224355,39.7698766555105,37.746479643224355,-0.4046794024572293
718,M(e),82.782,29.84,2019,291.26,5058,0,moraine,0,317.26112382691235,296.2285652956523,317.26112382691235,4.206511706252013
719,M(e),82.853,29.796,2019,53.83,5160,0,moraine,0,51.8219358136425,36.47013708703096,51.8219358136425,3.070359745322307
720,M(e),82.885,29.762,2019,40.66,5118,0,moraine,0,39.67886535871002,36.87216107355728,39.67886535871002,0.561340857030548
721,M(e),82.974,29.735,2019,80.86,5337,0,moraine,0,87.41033763731005,81.09391756196717,87.41033763731005,1.2632840150685751
722,M(e),82.984,29.688,2019,45.06,5089,0,moraine,0,77.07516636311942,65.68575326170708,77.07516636311942,2.277882620282469
723,E(o),83.044,30.538,2019,26.81,5375,0,other,0,22.352114672540957,22.12008973662833,22.352114672540957,0.0464049871825253
724,E(o),83.073,30.529,2019,27.15,5609,0,other,0,28.774451690816313,24.906688988684678,28.774451690816313,0.773552540426327
725,M(o),83.327,30.751,2019,12.34,5631,0,moraine,0,12.582288302011372,11.807431194349673,12.582288302011372,0.1549714215323398
726,M(e),83.365,30.58,2019,10.59,5719,0,moraine,0,13.604505062142035,19.712308547085403,13.604505062142035,-1.2215606969886736
727,O,83.519,30.591,2019,270.94,5227,0,other,0,290.96023864791437,273.49119994649203,290.96023864791437,3.493807740284467
728,O,83.518,30.563,2019,42.47,5240,0,other,0,132.27072624147857,129.17837565609884,132.27072624147857,0.6184701170759468
729,O,83.512,30.551,2019,16.57,5239,0,other,0,33.635428742249445,33.55813093305253,33.635428742249445,0.01545956183938273
730,O,83.764,30.669,2019,12.51,5193,0,other,0,9.732021359404673,9.73201945888355,9.732021359404673,3.801042247175701e-07
731,O,83.763,30.662,2019,13.83,5192,0,other,0,9.732021359404673,9.73201945888355,9.732021359404673,3.801042247175701e-07
732,O,83.754,30.617,2019,25.44,5181,0,other,0,5.796298876654649,8.501242018476164,5.796298876654649,-0.5409886283643031
733,O,83.764,30.612,2019,13.4,5180,0,other,0,5.796298876654649,8.501242018476164,5.796298876654649,-0.5409886283643031
734,E(o),83.963,30.5,2019,14.7,5497,0,other,0,12.457092585703172,12.6892096422638,12.457092585703172,-0.04642341131212539
735,M(o),83.842,30.492,2019,23.49,5633,0,moraine,0,20.81511920880166,21.202018068324072,20.81511920880166,-0.0773797719044822
736,E(o),83.908,30.48,2019,41.76,5521,0,other,0,39.85413406662115,39.621941031714464,39.85413406662115,0.04643860698133721
737,E(o),83.984,30.465,2019,84.88,5450,0,other,0,79.49049282927905,79.41310836682796,79.49049282927905,0.015476892490218575
738,E(o),83.898,30.461,2019,18.62,5536,0,other,0,38.38506841818627,37.76592280825628,38.38506841818627,0.12382912198599882
739,E(o),83.973,30.461,2019,19.08,5448,0,other,0,79.49049282927905,79.41310836682796,79.49049282927905,0.015476892490218575
740,E(o),83.996,30.431,2019,206.16,5429,0,other,0,193.18343506170265,192.64147107457134,193.18343506170265,0.10839279742626218
741,E(o),83.073,29.731,2019,21.82,5086,0,other,0,39.224457227743926,39.224466940547636,39.224457227743926,-1.942560741952093e-06
742,O,83.105,29.726,2019,113.22,5010,0,other,0,97.71125465326246,98.17919786917291,97.71125465326246,-0.09358864318209044
743,M(e),83.025,29.693,2019,30.18,5371,0,moraine,0,77.07516636311942,65.68575326170708,77.07516636311942,2.277882620282469
744,O,83.19,29.689,2019,54.5,5007,0,other,0,40.487138326088704,43.84175093711912,40.487138326088704,-0.6709225222060837
