Unnamed: 0,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha
1783,E(o),93.605,28.459,2023,11.86,3957,0,other,0,23.684583241532962
1784,E(o),93.579,28.458,2023,47.52,3922,0,other,0,23.76353515961673
1785,E(o),93.82,28.616,2023,46.32,3590,0,other,0,36.49816093492918
1786,E(o),93.805,28.597,2023,12.29,4163,0,other,0,36.49816093492918
1787,E(o),93.839,28.587,2023,11.27,4296,0,other,0,7.096511945425324
1788,E(o),93.812,28.583,2023,11.42,3799,0,other,0,18.764189728716797
1789,E(o),93.884,28.549,2023,15.78,4070,0,other,0,9.151391097798067
1790,E(o),93.781,28.27,2023,12.78,3537,0,other,0,0.6327500058850118
1791,M(e),92.345,27.831,2023,22.14,5032,0,moraine,0,60.028517413301245
1792,M(e),92.651,27.98,2023,52.21,4988,0,moraine,0,43.77474455069809
1793,M(o),92.969,28.117,2023,18.06,4214,0,moraine,0,44.1155352448596
1794,E(c),92.951,28.116,2023,55.58,4648,0,other,0,44.1155352448596
1795,M(o),92.97,28.106,2023,12.93,4340,0,moraine,0,44.1155352448596
1796,E(o),92.937,28.087,2023,21.48,4328,0,other,0,11.962706963825617
1797,E(o),92.884,28.062,2023,23.64,4365,0,other,0,13.946612280385112
1798,E(c),93.122,28.339,2023,14.38,4086,0,other,0,26.002560412246954
1799,E(c),93.355,28.294,2023,10.09,3597,0,other,0,3.0040902168473056
1800,M(l),92.436,27.728,2023,13.8,4995,0,moraine,0,8.902627052898776
1801,E(o),92.407,27.637,2023,21.73,4325,0,other,0,5.648353209242977
1802,E(o),92.385,27.602,2023,10.47,4227,0,other,0,6.207147706895881
1803,E(o),92.685,27.835,2023,18.24,3951,0,other,0,4.684174093516505
1804,E(o),92.647,27.825,2023,49.71,4609,0,other,0,13.103819448272853
1805,E(o),92.515,27.742,2023,13.05,3863,0,other,0,5.166736397921592
1806,E(o),92.793,27.92,2023,10.67,4291,0,other,0,5.950723658240467
1807,E(c),92.81,27.904,2023,12.25,4306,0,other,0,2.301367870810908
1808,E(o),92.786,27.901,2023,10.15,4248,0,other,0,2.301367870810908
1809,E(o),92.8,27.877,2023,35.96,3943,0,other,0,1.3491352499839113
1810,E(c),94.356,30.248,2023,14.76,4853,0,other,0,227.41408926318977
1811,M(o),94.336,30.219,2023,11.64,4565,0,moraine,0,37.56005598242049
1812,E(o),94.383,30.214,2023,26.99,4715,0,other,0,104.28863562137957
1813,E(o),94.408,30.175,2023,28.0,3566,0,other,0,36.945462974769704
1814,E(v),94.346,30.174,2023,180.8,3654,0,other,0,175.0594901451569
1815,M(o),94.301,30.142,2023,11.45,4405,0,moraine,0,18.09550367757077
1816,O,94.483,30.098,2023,15.5,3289,0,other,0,23.078782793438315
1817,E(o),94.464,30.073,2023,90.19,4110,0,other,0,76.70056115149809
1818,E(o),94.358,30.053,2023,25.92,4730,0,other,0,97.07257047090438
1819,E(o),94.396,30.028,2023,11.01,4664,0,other,0,39.193067391771116
1820,E(c),94.444,30.017,2023,11.69,4609,0,other,0,86.52530210728303
1821,E(c),94.472,30.013,2023,66.38,4327,0,other,0,65.53616288343532
1822,E(o),94.384,30.005,2023,59.09,4020,0,other,0,68.12867447856144
1823,E(o),94.342,29.985,2023,10.51,4407,0,other,0,77.29834331274482
1824,E(o),94.328,29.984,2023,11.45,4515,0,other,0,77.29834331274482
1825,E(v),94.292,29.959,2023,134.02,4282,0,other,0,122.61337287023932
1826,O,94.32,29.954,2023,10.03,4232,0,other,0,66.90630661827315
1827,E(o),94.486,29.954,2023,10.3,4550,0,other,0,6.537236878856066
1828,E(o),94.358,29.947,2023,109.97,4148,0,other,0,117.97642095572252
1829,E(o),94.287,29.942,2023,27.11,4296,0,other,0,122.5355745337619
1830,E(o),94.388,29.932,2023,13.3,4238,0,other,0,117.82076973566255
1831,E(o),94.499,29.913,2023,34.4,4443,0,other,0,29.732955490419375
1832,E(o),94.461,29.896,2023,85.25,4346,0,other,0,71.07631690411161
1833,E(o),94.446,29.884,2023,16.18,4632,0,other,0,71.07631690411161
1834,E(o),94.717,29.943,2023,10.75,4554,0,other,0,24.04223418237941
1835,E(o),94.613,29.941,2023,10.19,4546,0,other,0,40.61914372688653
1836,E(o),94.589,29.941,2023,48.08,4509,0,other,0,40.61914372688653
1837,E(c),94.72,29.933,2023,23.31,4372,0,other,0,24.04223418237941
1838,E(o),94.711,29.91,2023,10.29,4411,0,other,0,15.257990291021802
1839,E(o),94.561,29.902,2023,16.26,4495,0,other,0,134.6099091616899
1840,E(o),94.528,29.902,2023,10.55,4591,0,other,0,43.03914421681707
1841,E(o),94.533,29.9,2023,15.42,4615,0,other,0,44.673559238022406
1842,E(c),94.701,29.899,2023,21.07,4500,0,other,0,15.257990291021802
1843,E(o),94.727,29.892,2023,13.6,4288,0,other,0,15.257990291021802
1844,E(v),94.569,29.89,2023,158.02,4149,0,other,0,135.31069736641234
1845,E(o),94.646,29.885,2023,27.76,4308,0,other,0,21.800224295312532
1846,E(o),94.582,29.882,2023,18.69,4418,0,other,0,135.31069736641234
1847,E(o),94.541,29.879,2023,37.67,4266,0,other,0,61.118811356763295
1848,E(o),94.63,29.877,2023,22.63,4490,0,other,0,21.800224295312532
1849,E(o),94.616,29.875,2023,15.79,4588,0,other,0,15.49496588518505
1850,E(o),94.687,29.869,2023,24.37,4378,0,other,0,16.897949290830528
1851,E(o),94.531,29.861,2023,17.89,4592,0,other,0,28.264067456150993
1852,E(o),94.583,29.852,2023,13.48,4688,0,other,0,6.3864678255200005
1853,E(v),94.633,29.829,2023,60.2,4231,0,other,0,51.57064121009422
1854,O,94.55,29.825,2023,12.85,4275,0,other,0,7.869189612060439
1855,E(o),94.599,29.824,2023,11.98,4564,0,other,0,7.323797589891305
1856,E(o),94.572,29.815,2023,13.32,4400,0,other,0,17.767421354127965
1857,E(o),94.577,29.796,2023,29.63,4351,0,other,0,37.48486206530777
1858,E(v),94.601,29.779,2023,184.22,4146,0,other,0,98.05470212237621
1859,E(o),94.56,29.777,2023,32.49,4161,0,other,0,37.33487728288637
1860,E(o),94.573,29.776,2023,47.72,4161,0,other,0,68.59124630227993
1861,E(c),93.987,28.763,2023,20.22,3957,0,other,0,9.762171616357794
1862,E(o),93.915,28.742,2023,10.1,4150,0,other,0,0.7085841031569812
1863,E(c),93.795,28.728,2023,10.98,4205,0,other,0,2.1265789943914233
1864,E(o),93.792,28.707,2023,17.92,3793,0,other,0,2.1265789943914233
1865,E(c),93.845,28.606,2023,12.39,4022,0,other,0,28.300069561066845
1866,E(c),93.887,28.562,2023,13.03,3938,0,other,0,6.862587511045332
1867,E(o),94.153,28.757,2023,13.33,3875,0,other,0,1.1808556062639066
1868,E(o),94.134,28.754,2023,10.91,4057,0,other,0,1.1808556062639066
1869,E(c),94.001,28.753,2023,22.89,4019,0,other,0,9.762171616357794
1870,E(c),94.372,28.963,2023,18.95,4145,0,other,0,14.688924018565707
1871,E(o),94.383,28.953,2023,19.27,3858,0,other,0,8.720283611304682
1872,E(o),94.451,28.837,2023,18.47,4136,0,other,0,7.079424041456831
1873,M(e),95.182,30.603,2023,110.12,4278,0,moraine,0,97.46467606031675
1874,E(o),95.217,30.269,2023,12.18,3938,0,other,0,237.36109341406413
1875,M(e),95.252,30.571,2023,34.62,4520,0,moraine,0,106.92833400298241
1876,E(o),95.487,30.531,2023,10.31,4783,0,other,0,7.117373877294888
1877,E(o),95.296,30.42,2023,22.11,4404,0,other,0,70.47030647106597
1878,E(o),95.419,30.392,2023,10.82,4317,0,other,0,9.216226345324523
1879,E(o),95.551,30.591,2023,36.7,5043,0,other,0,27.9055948538112
1880,E(o),95.576,30.576,2023,15.48,4924,0,other,0,14.532587913049325
1881,E(o),95.644,30.564,2023,18.17,5073,0,other,0,7.964226098030147
1882,E(o),95.703,30.541,2023,15.73,5053,0,other,0,13.532223218148435
1883,E(o),95.548,30.537,2023,13.31,4811,0,other,0,6.960933382760562
1884,E(o),95.565,30.533,2023,10.34,4918,0,other,0,6.960933382760562
1885,E(o),95.693,30.527,2023,12.41,4988,0,other,0,9.976839181674414
1886,M(o),95.701,30.522,2023,13.86,4991,0,moraine,0,10.750916185830762
1887,E(o),95.669,30.514,2023,16.25,4761,0,other,0,8.973923781257099
1888,E(o),95.575,30.473,2023,56.47,4866,0,other,0,52.62836939882212
1889,E(o),95.65,30.496,2023,11.52,4954,0,other,0,8.973923781257099
1890,E(o),95.588,30.47,2023,13.82,4876,0,other,0,52.62836939882212
1891,E(o),95.602,30.436,2023,33.96,5002,0,other,0,23.691906746697914
1892,E(o),95.657,30.391,2023,18.3,4734,0,other,0,51.19431817343798
1893,O,95.745,30.386,2023,10.71,4257,0,other,0,12.318882117077216
1894,M(o),95.654,30.381,2023,25.1,4751,0,moraine,0,45.92795955850856
1895,M(o),95.611,30.326,2023,17.32,4916,0,moraine,0,110.21812405379615
1896,M(o),95.548,30.3,2023,13.14,4419,0,moraine,0,34.49944771710634
1897,M(e),95.606,30.269,2023,38.89,4459,0,moraine,0,132.87847040803345
1898,M(o),95.604,30.251,2023,134.45,4442,0,moraine,0,136.4470719372392
1899,M(o),95.603,30.238,2023,15.95,4394,0,moraine,0,136.4470719372392
1900,M(o),95.592,30.229,2023,25.71,4354,0,moraine,0,144.70959275610537
1901,M(e),95.543,30.223,2023,12.71,4173,0,moraine,0,74.8121997275721
1902,M(e),95.584,30.221,2023,85.49,4342,0,moraine,0,144.70959275610537
1903,M(o),95.856,30.341,2023,18.58,4851,0,moraine,0,10.693745646495119
1904,E(o),95.871,30.288,2023,11.6,4724,0,other,0,51.184056560152015
1905,E(o),95.857,30.18,2023,21.83,4442,0,other,0,25.62056917026336
1906,M(o),95.917,30.008,2023,12.77,4670,0,moraine,0,24.49424962057908
1907,M(e),95.642,29.805,2023,24.48,4131,0,moraine,0,196.20177425352242
1908,E(o),95.512,29.796,2023,29.47,4133,0,other,0,46.904227161323504
1909,M(e),95.866,29.992,2023,46.26,4312,0,moraine,0,45.964632722346856
1910,E(o),95.905,29.982,2023,19.77,4189,0,other,0,20.223341659289595
1911,E(o),95.909,29.905,2023,13.26,4168,0,other,0,52.400550072389635
1912,M(o),95.982,29.87,2023,11.87,4707,0,moraine,0,125.03334793780506
1913,M(o),96.141,29.598,2023,65.09,4025,0,moraine,0,44.74018909901937
1914,M(o),96.161,29.579,2023,13.0,3874,0,moraine,0,92.01654782402814
1915,E(o),96.257,29.907,2023,19.83,4578,0,other,0,78.84115261264535
1916,E(o),96.399,29.904,2023,10.21,4892,0,other,0,28.496664187487976
1917,E(o),96.38,29.893,2023,22.74,4681,0,other,0,32.46778877241369
1918,M(o),96.391,29.883,2023,27.39,4691,0,moraine,0,32.46778877241369
1919,M(e),96.325,29.874,2023,19.41,4117,0,moraine,0,79.13033482901345
1920,M(o),96.37,29.867,2023,15.47,4775,0,moraine,0,31.7670686334867
1921,M(o),96.351,29.823,2023,101.06,4870,0,moraine,0,67.23270793959499
1922,E(o),96.375,29.762,2023,12.04,4810,0,other,0,9.822225560086736
1923,E(c),96.308,29.706,2023,23.92,4845,0,other,0,107.778453294053
1924,E(o),96.47,29.626,2023,12.62,4364,0,other,0,44.41697748950812
1925,E(c),96.375,29.571,2023,27.01,4279,0,other,0,142.9264717944288
1926,M(e),96.553,29.664,2023,21.41,4696,0,moraine,0,32.311596219174405
1927,E(o),94.526,29.177,2023,14.84,4258,0,other,0,10.818685239333078
1928,E(c),94.969,29.504,2023,15.54,4451,0,other,0,57.58695484151478
1929,E(c),94.816,29.33,2023,27.4,4151,0,other,0,31.31101661715916
1930,E(o),94.922,29.316,2023,31.3,3657,0,other,0,17.147371347292108
1931,O,94.77,29.256,2023,12.67,3294,0,other,0,13.162177066789576
1932,E(c),94.783,29.226,2023,13.12,3683,0,other,0,17.164114896457228
1933,E(c),94.78,29.222,2023,19.59,3754,0,other,0,16.537122053571494
1934,E(o),94.398,28.978,2023,24.66,3111,0,other,0,17.439521735575717
1935,E(o),95.038,29.483,2023,40.06,3897,0,other,0,83.07918111065706
1936,E(o),95.074,29.478,2023,40.76,3474,0,other,0,45.89417484614799
1937,E(o),95.227,29.254,2023,20.72,1441,0,other,0,18.880522228097117
1938,E(o),95.242,29.069,2023,18.51,3823,0,other,0,22.37048153583352
1939,E(c),95.237,29.058,2023,10.02,3743,0,other,0,21.193092264639233
1940,E(c),95.453,29.188,2023,15.04,3866,0,other,0,1.6463622543639769
1941,E(c),95.451,29.183,2023,10.73,3922,0,other,0,1.6463622543639769
1942,E(o),95.486,29.18,2023,93.81,3533,0,other,0,7.91732625948188
1943,E(o),95.491,29.163,2023,34.65,3544,0,other,0,0.8625971787666418
1944,E(o),95.464,29.161,2023,19.76,3826,0,other,0,1.6463622543639769
1945,E(o),95.493,29.144,2023,17.69,3673,0,other,0,1.0981443707691905
1946,E(o),95.405,29.14,2023,20.64,3765,0,other,0,6.510029697046748
1947,E(o),95.263,29.062,2023,48.24,3668,0,other,0,22.37048153583352
1948,E(c),95.546,29.763,2023,47.44,3474,0,other,0,55.33818293737728
1949,E(o),95.528,29.723,2023,13.44,3065,0,other,0,8.344328601118113
1950,E(c),95.613,29.633,2023,39.4,4320,0,other,0,32.78142114539462
1951,E(o),95.74,29.599,2023,14.79,4010,0,other,0,24.98336934996372
1952,E(c),95.691,29.596,2023,11.35,4314,0,other,0,75.96638342024673
1953,E(o),95.679,29.557,2023,10.64,4199,0,other,0,148.48581369692235
1954,E(c),95.693,29.513,2023,37.79,3922,0,other,0,31.72770944108335
1955,E(o),95.63,29.377,2023,33.66,3750,0,other,0,23.318909183364177
1956,E(o),95.558,29.374,2023,12.79,4049,0,other,0,7.669980743997287
1957,E(o),95.718,29.374,2023,12.83,4046,0,other,0,21.5176451449116
1958,E(o),95.712,29.372,2023,13.6,4042,0,other,0,22.30363004932441
1959,E(c),95.696,29.367,2023,12.43,4282,0,other,0,33.88600629054756
1960,E(o),95.598,29.363,2023,15.57,4150,0,other,0,19.41091644457984
1961,E(o),95.583,29.359,2023,33.71,4193,0,other,0,19.41091644457984
1962,E(o),95.656,29.359,2023,13.11,3951,0,other,0,19.48663630515315
1963,E(c),95.664,29.356,2023,16.4,4091,0,other,0,32.39914103010171
1964,E(c),95.732,29.347,2023,11.27,4140,0,other,0,18.550087563686766
1965,E(c),95.695,29.347,2023,11.54,4101,0,other,0,32.790382558338486
1966,E(c),95.741,29.336,2023,11.33,4111,0,other,0,39.30237546036793
1967,E(o),95.59,29.324,2023,25.1,4016,0,other,0,12.526778002285774
1968,E(v),95.64,29.304,2023,70.17,3322,0,other,0,53.71870206179662
1969,E(o),95.725,29.304,2023,12.17,3952,0,other,0,23.885358091795382
1970,E(o),95.74,29.283,2023,20.05,4168,0,other,0,23.885358091795382
1971,E(c),95.739,29.273,2023,11.19,4023,0,other,0,17.855396459923774
1972,E(o),95.659,29.237,2023,12.7,4016,0,other,0,7.209287036381912
1973,E(o),95.596,29.234,2023,14.68,3750,0,other,0,7.1309095388566215
1974,E(c),95.654,29.233,2023,17.08,3915,0,other,0,7.209287036381912
1975,E(c),95.545,29.202,2023,21.83,3838,0,other,0,0.5485691931487201
1976,E(o),95.505,29.2,2023,24.28,4104,0,other,0,7.917326259483079
1977,E(c),95.592,29.195,2023,43.26,3708,0,other,0,16.38381000188755
1978,E(c),95.795,29.539,2023,22.16,3895,0,other,0,16.562916235093137
1979,E(c),95.804,29.535,2023,20.81,4065,0,other,0,16.562916235093137
1980,M(o),95.987,29.387,2023,42.62,4251,0,moraine,0,48.58997030951153
1981,M(o),95.951,29.375,2023,17.15,4296,0,moraine,0,35.52753848325273
1982,E(o),95.873,29.371,2023,103.75,4344,0,other,0,87.02055416902081
1983,M(o),95.927,29.354,2023,37.97,4357,0,moraine,0,33.884251027293665
1984,M(o),95.902,29.352,2023,20.65,4212,0,moraine,0,34.67555614864626
1985,M(o),95.915,29.352,2023,46.14,4357,0,moraine,0,34.67555614864626
1986,E(o),95.871,29.335,2023,27.26,4025,0,other,0,56.05265746426106
1987,E(o),95.847,29.327,2023,27.9,4290,0,other,0,42.671028908877396
1988,E(o),95.857,29.323,2023,15.01,4169,0,other,0,43.76174784835204
1989,E(c),95.16,28.72,2023,21.86,3640,0,other,0,1.4962847527419416
1990,E(o),95.252,28.964,2023,19.91,3717,0,other,0,1.1000194988798997
1991,E(o),95.298,28.943,2023,11.19,3780,0,other,0,0.23570766305679067
1992,E(o),95.323,28.922,2023,16.42,3841,0,other,0,0.7075392334472331
1993,E(o),95.313,28.899,2023,20.34,3788,0,other,0,0.7075392334472331
1994,E(o),95.316,28.876,2023,14.98,3847,0,other,0,1.4157651275063265
1995,E(o),95.447,29.176,2023,14.14,3906,0,other,0,1.6463622543655256
1996,E(o),95.45,29.167,2023,21.38,3945,0,other,0,1.6463622543655256
1997,O,95.437,29.141,2023,21.42,3322,0,other,0,0.31376442629987816
1998,E(o),95.439,29.129,2023,53.88,3284,0,other,0,0.31376442629987816
1999,E(o),95.397,29.12,2023,11.15,3914,0,other,0,6.5100296970489255
2000,E(c),95.48,29.117,2023,12.98,3706,0,other,0,0.235322832742641
2001,E(o),95.438,29.085,2023,20.76,3706,0,other,0,1.2556271726872
2002,E(c),95.427,29.074,2023,11.42,3670,0,other,0,1.2556271726872
2003,E(o),95.405,29.072,2023,19.08,3864,0,other,0,0.3924175435251117
2004,E(o),95.742,29.208,2023,10.44,3913,0,other,0,4.232142632134955
2005,O,95.617,29.176,2023,41.23,3063,0,other,0,2.5085505501634167
2006,E(o),95.736,29.172,2023,10.14,3652,0,other,0,0.6272029471505167
2007,E(o),95.674,29.166,2023,18.91,3771,0,other,0,0.07841307644459788
2008,E(o),95.566,29.092,2023,29.05,3247,0,other,0,0.15694231623037957
2009,E(o),95.501,29.084,2023,26.85,3480,0,other,0,0.4709443636395302
2010,E(c),95.887,29.294,2023,28.29,3517,0,other,0,18.873989142570426
2011,O,95.925,29.27,2023,16.04,2605,0,other,0,12.925046240748689
2012,E(o),95.957,29.251,2023,10.41,3738,0,other,0,21.705089619605204
2013,E(o),95.993,29.25,2023,29.1,4204,0,other,0,30.2483351358974
2014,E(o),95.98,29.239,2023,16.96,4155,0,other,0,30.2483351358974
2015,E(o),95.981,29.232,2023,30.93,4167,0,other,0,30.2483351358974
2016,E(o),95.962,29.229,2023,14.29,4328,0,other,0,30.2483351358974
2017,E(o),95.749,29.219,2023,17.46,3951,0,other,0,4.232142632134955
2018,E(o),95.797,29.202,2023,15.02,4054,0,other,0,4.154432265404138
2019,E(o),95.826,29.173,2023,14.92,3790,0,other,0,2.822635990128155
2020,E(o),95.772,29.153,2023,10.39,3864,0,other,0,1.4900509097367793
2021,E(o),95.946,29.074,2023,12.93,4165,0,other,0,5.336890501260146
2022,E(c),95.91,29.019,2023,17.62,3671,0,other,0,38.79463192642876
2023,E(o),95.885,29.011,2023,55.15,3778,0,other,0,38.79463192642876
2024,E(c),95.263,28.977,2023,10.42,3769,0,other,0,1.4923392326550022
2025,E(o),95.34,28.917,2023,10.79,3901,0,other,0,1.4933372339718263
2026,E(o),95.334,28.911,2023,12.17,3789,0,other,0,0.7075392334512531
2027,E(c),95.377,28.875,2023,11.85,3504,0,other,0,0.6291698509833941
2028,E(o),95.334,28.875,2023,20.54,3756,0,other,0,0.7075392334512531
2029,E(o),95.35,28.873,2023,22.84,3647,0,other,0,0.6291280259723818
2030,E(o),95.34,28.863,2023,10.28,3789,0,other,0,2.123692978392971
2031,E(o),95.32,28.848,2023,21.89,3913,0,other,0,2.123692978392971
2032,E(c),95.35,28.831,2023,17.9,4046,0,other,0,4.956018678255143
2033,E(o),95.398,28.746,2023,11.06,3787,0,other,0,0.15746497098924422
2034,E(o),95.905,29.005,2023,54.45,3598,0,other,0,38.79463192642876
2035,E(c),95.861,28.979,2023,19.07,3622,0,other,0,5.734594423427542
2036,M(o),96.082,29.338,2023,27.72,4290,0,moraine,0,8.299061002722226
2037,E(c),96.008,29.335,2023,28.3,3985,0,other,0,25.36492723621701
2038,E(o),96.114,29.325,2023,11.06,3962,0,other,0,13.934026782692605
2039,E(o),96.117,29.321,2023,10.94,3975,0,other,0,18.40142412621455
2040,E(o),96.125,29.315,2023,11.69,3996,0,other,0,26.233331318683806
2041,E(o),96.136,29.309,2023,26.81,4204,0,other,0,26.233331318683806
2042,E(o),96.142,29.304,2023,27.95,4221,0,other,0,26.233331318683806
2043,E(o),96.082,29.302,2023,119.59,4274,0,other,0,150.1207427173257
2044,E(o),96.001,29.292,2023,14.8,4079,0,other,0,13.784086133863646
2045,E(o),96.134,29.288,2023,10.04,4045,0,other,0,26.233331318683806
2046,E(o),96.091,29.283,2023,12.82,4204,0,other,0,150.1207427173257
2047,E(o),96.157,29.269,2023,102.66,3991,0,other,0,94.15812744819766
2048,E(o),96.138,29.257,2023,23.81,3766,0,other,0,87.3433040588402
2049,E(c),96.209,29.256,2023,43.26,4623,0,other,0,36.19531954574054
2050,E(o),96.028,29.249,2023,11.97,4133,0,other,0,15.122776175660864
2051,E(o),96.074,29.241,2023,12.88,4199,0,other,0,23.980502292919073
2052,E(o),96.192,29.229,2023,106.39,3473,0,other,0,102.58011350405307
2053,E(c),96.072,29.226,2023,30.15,3992,0,other,0,24.924482110132445
2054,E(o),96.16,29.226,2023,57.36,3313,0,other,0,53.29009493476689
2055,E(o),96.069,29.211,2023,31.43,3816,0,other,0,24.924482110132445
2056,E(c),96.192,29.197,2023,15.74,4321,0,other,0,63.41756170055008
2057,E(o),96.203,29.196,2023,64.06,4246,0,other,0,63.41756170055008
2058,E(c),96.112,29.191,2023,26.85,3775,0,other,0,17.95224178632169
2059,E(o),96.216,29.185,2023,12.55,3965,0,other,0,63.41756170055008
2060,E(c),96.087,29.183,2023,23.74,4263,0,other,0,17.16830809396114
2061,E(o),96.175,29.176,2023,19.66,3523,0,other,0,13.79947154430567
2062,E(o),96.069,29.155,2023,26.03,3588,0,other,0,20.7052902384378
2063,E(c),96.017,29.147,2023,18.77,3758,0,other,0,21.176626631006275
2064,E(c),96.066,29.145,2023,30.82,3949,0,other,0,20.7052902384378
2065,E(c),96.036,29.141,2023,29.5,4139,0,other,0,21.176626631006275
2066,E(o),96.23,29.107,2023,11.56,4333,0,other,0,88.04372487758219
2067,E(o),96.173,29.1,2023,21.89,3949,0,other,0,19.300530980137548
2068,E(c),96.223,29.096,2023,15.85,4355,0,other,0,95.4989652375671
2069,E(c),95.997,29.096,2023,22.23,3346,0,other,0,8.86640557912877
2070,E(c),96.243,29.092,2023,26.44,4117,0,other,0,32.56435484032324
2071,E(o),96.211,29.091,2023,100.77,4188,0,other,0,95.4989652375671
2072,E(o),96.162,29.091,2023,10.98,3822,0,other,0,84.13040115497115
2073,E(o),96.201,29.083,2023,10.69,4049,0,other,0,95.4989652375671
2074,E(c),96.145,29.079,2023,86.02,3945,0,other,0,84.13040115497115
2075,E(o),96.23,29.077,2023,24.43,4217,0,other,0,87.57398221976099
2076,E(c),96.147,29.069,2023,12.17,4031,0,other,0,84.13040115497115
2077,E(o),96.22,29.061,2023,16.61,4451,0,other,0,33.03808215360219
2078,O,96.144,29.051,2023,79.93,3602,0,other,0,69.0024743577684
2079,E(c),96.193,29.044,2023,44.26,4164,0,other,0,46.16194469677943
2080,E(o),96.22,29.042,2023,39.66,4317,0,other,0,46.16194469677943
2081,E(o),96.178,29.036,2023,19.74,3944,0,other,0,46.16194469677943
2082,E(c),96.223,29.03,2023,44.32,4199,0,other,0,40.985917148062455
2083,E(o),96.193,29.03,2023,24.55,4235,0,other,0,46.16194469677943
2084,E(o),96.044,29.026,2023,11.17,3564,0,other,0,12.171584271663598
2085,E(o),96.178,29.024,2023,24.34,4067,0,other,0,43.33576402813224
2086,E(o),96.062,29.018,2023,15.99,3757,0,other,0,13.19353462067136
2087,E(c),96.084,29.009,2023,14.55,4018,0,other,0,21.522558688996586
2088,E(o),96.218,29.008,2023,47.18,3664,0,other,0,40.985917148062455
2089,E(o),96.182,29.008,2023,10.34,3914,0,other,0,19.159328457750018
2090,E(o),96.245,29.244,2023,50.88,4360,0,other,0,66.04489776852319
2091,E(c),96.26,29.094,2023,39.01,4001,0,other,0,32.56435484032324
2092,E(c),96.303,29.06,2023,11.53,4152,0,other,0,8.400589455752804
2093,E(c),96.331,29.05,2023,23.0,4385,0,other,0,19.390036360949505
2094,E(o),96.304,29.04,2023,10.97,3986,0,other,0,13.818894928345882
2095,E(c),96.318,29.031,2023,16.99,4139,0,other,0,19.390036360949505
2096,E(c),96.311,29.023,2023,14.87,4253,0,other,0,13.818894928345882
2097,E(c),96.297,29.022,2023,14.98,4165,0,other,0,13.818894928345882
2098,E(c),96.184,29.001,2023,11.95,4009,0,other,0,19.159328457750018
2099,E(o),96.188,28.989,2023,11.3,4316,0,other,0,10.054591067604978
2100,E(c),96.069,28.987,2023,37.26,3627,0,other,0,28.749263047260676
2101,E(o),96.197,28.985,2023,16.06,4033,0,other,0,10.054591067604978
2102,E(c),96.038,28.952,2023,20.31,3634,0,other,0,13.043713501750984
2103,E(c),96.168,28.948,2023,17.21,3886,0,other,0,12.258366705427479
2104,E(o),96.02,28.941,2023,11.66,3449,0,other,0,13.043713501750984
2105,E(c),96.19,28.923,2023,18.07,4001,0,other,0,20.280232174176177
2106,E(o),96.178,28.913,2023,27.91,3802,0,other,0,26.881941780975378
2107,E(c),96.151,28.889,2023,22.47,4079,0,other,0,21.857651337179114
2108,E(o),96.197,28.887,2023,43.53,3255,0,other,0,27.44047242973235
2109,E(o),96.137,28.886,2023,12.38,3720,0,other,0,21.857651337179114
2110,E(o),96.171,28.852,2023,17.47,3976,0,other,0,23.828772738435912
2111,E(o),96.127,28.846,2023,11.19,3697,0,other,0,28.480424360503036
2112,E(o),96.244,28.828,2023,12.78,3740,0,other,0,18.95656371616314
2113,E(o),96.121,28.821,2023,39.49,4060,0,other,0,29.345869319673067
2114,E(c),96.145,28.82,2023,14.12,3723,0,other,0,29.345869319673067
2115,E(c),96.122,28.814,2023,13.42,4115,0,other,0,29.345869319673067
2116,E(c),96.155,28.803,2023,17.21,3866,0,other,0,23.1371683995474
2117,E(c),96.055,28.793,2023,10.25,3948,0,other,0,5.430053643181776
2118,E(o),96.148,28.792,2023,32.99,3676,0,other,0,23.1371683995474
2119,E(o),96.125,28.542,2023,10.62,4031,0,other,0,11.754366912977739
2120,E(c),96.257,28.992,2023,15.12,4077,0,other,0,8.640012050027988
2121,E(o),96.371,28.944,2023,12.61,4236,0,other,0,11.554144587170224
2122,E(o),96.369,28.935,2023,18.54,4001,0,other,0,40.558522471786446
2123,E(o),96.339,28.928,2023,48.39,4011,0,other,0,38.11845414915836
2124,E(o),96.311,28.924,2023,15.64,3851,0,other,0,23.733076381291504
2125,E(c),96.368,28.924,2023,10.38,4109,0,other,0,40.558522471786446
2126,O,96.383,28.919,2023,48.87,3302,0,other,0,40.558522471786446
2127,E(o),96.494,28.89,2023,17.29,3366,0,other,0,27.52167276744982
2128,E(o),96.372,28.879,2023,27.5,4090,0,other,0,35.306867461096495
2129,E(o),96.477,28.877,2023,34.69,3166,0,other,0,27.52167276744982
2130,O,96.394,28.875,2023,41.33,3119,0,other,0,35.306867461096495
2131,O,96.436,28.874,2023,16.76,3220,0,other,0,9.593492592164434
2132,O,96.44,28.862,2023,11.42,2979,0,other,0,9.593492592164434
2133,E(c),96.249,28.861,2023,11.21,3847,0,other,0,27.844747133865784
2134,E(o),96.355,28.847,2023,14.96,3760,0,other,0,11.798422791774586
2135,E(o),96.25,28.832,2023,15.75,3835,0,other,0,32.642960187680885
2136,E(c),96.359,28.823,2023,19.15,3941,0,other,0,11.798422791774586
