Unnamed: 0,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,area_t1,area_t2,expansion_ha_peryr
2117,E(c),96.055,28.793,2023,10.25,3948,0,other,0,5.430053643181776,7.553568270702976,5.430053643181776,-0.42470292550423994
2118,E(o),96.148,28.792,2023,32.99,3676,0,other,0,23.1371683995474,24.947165287264987,23.1371683995474,-0.36199937754351763
2119,E(o),96.125,28.542,2023,10.62,4031,0,other,0,11.75436691297774,12.14878349699155,11.754366912977739,-0.07888331680276224
2120,E(c),96.257,28.992,2023,15.12,4077,0,other,0,8.640012050027988,7.697471928789887,8.640012050027988,0.18850802424762012
2121,E(o),96.371,28.944,2023,12.61,4236,0,other,0,11.554144587170224,14.692220992903891,11.554144587170224,-0.6276152811467334
2122,E(o),96.369,28.935,2023,18.54,4001,0,other,0,40.558522471786446,43.78115443217234,40.558522471786446,-0.6445263920771793
2123,E(o),96.339,28.928,2023,48.39,4011,0,other,0,38.11845414915836,34.660263006661935,38.11845414915836,0.6916382284992849
2124,E(o),96.311,28.924,2023,15.64,3851,0,other,0,23.733076381291504,23.261438328896645,23.733076381291504,0.09432761047897173
2125,E(c),96.368,28.924,2023,10.38,4109,0,other,0,40.558522471786446,43.78115443217234,40.558522471786446,-0.6445263920771793
2126,O,96.383,28.919,2023,48.87,3302,0,other,0,40.558522471786446,43.78115443217234,40.558522471786446,-0.6445263920771793
2127,E(o),96.494,28.89,2023,17.29,3366,0,other,0,27.52167276744982,28.54391000165483,27.52167276744982,-0.20444744684100158
2128,E(o),96.372,28.879,2023,27.5,4090,0,other,0,35.306867461096495,36.407740883687595,35.306867461096495,-0.22017468451821998
2129,E(o),96.477,28.877,2023,34.69,3166,0,other,0,27.52167276744982,28.54391000165483,27.52167276744982,-0.20444744684100158
2130,O,96.394,28.875,2023,41.33,3119,0,other,0,35.306867461096495,36.407740883687595,35.306867461096495,-0.22017468451821998
2131,O,96.436,28.874,2023,16.76,3220,0,other,0,9.593492592164434,10.851672543312768,9.593492592164434,-0.2516359902296667
2132,O,96.44,28.862,2023,11.42,2979,0,other,0,9.593492592164434,10.851672543312768,9.593492592164434,-0.2516359902296667
2133,E(c),96.249,28.861,2023,11.21,3847,0,other,0,27.844747133865784,62.375011975432095,27.844747133865784,-6.906052968313261
2134,E(o),96.355,28.847,2023,14.96,3760,0,other,0,11.798422791774586,16.44080856541527,11.798422791774586,-0.928477154728137
2135,E(o),96.25,28.832,2023,15.75,3835,0,other,0,32.642960187680885,72.05025365514709,32.642960187680885,-7.881458693493241
2136,E(c),96.359,28.823,2023,19.15,3941,0,other,0,11.798422791774586,16.44080856541527,11.798422791774586,-0.928477154728137
2137,E(c),96.459,28.809,2023,35.25,4078,0,other,0,31.9459388235264,75.38183960742143,31.9459388235264,-8.687180156779004
2138,E(o),96.44,28.802,2023,30.97,4114,0,other,0,31.9459388235264,75.38183960742143,31.9459388235264,-8.687180156779004
2139,E(o),96.484,28.801,2023,34.81,3819,0,other,0,31.9459388235264,79.00854032631676,31.9459388235264,-9.412520300558072
2140,E(o),96.386,28.765,2023,13.52,3855,0,other,0,16.45459296806688,34.48159551614369,16.45459296806688,-3.6054005096153623
2141,E(o),96.375,28.749,2023,25.74,3784,0,other,0,17.55735527262455,34.48159551614369,17.55735527262455,-3.384848048703828
2142,E(o),96.353,28.748,2023,34.0,3618,0,other,0,17.55735527262455,18.502134019616218,17.55735527262455,-0.18895574939833323
2143,E(c),96.413,28.74,2023,12.04,4105,0,other,0,24.727796457114614,33.14328987165365,24.727796457114618,-1.6830986829078065
2144,E(o),96.446,28.729,2023,21.19,4086,0,other,0,12.362946042788831,16.22141607181047,12.362946042788831,-0.7716940058043278
2145,E(c),96.485,28.727,2023,28.63,4084,0,other,0,18.58410528502134,20.710239880241577,18.58410528502134,-0.42522691904404725
2146,E(c),96.392,28.727,2023,19.81,4176,0,other,0,24.727796457114614,26.539073645699442,24.727796457114618,-0.36225543771696495
2147,E(o),96.422,28.725,2023,16.86,4218,0,other,0,24.727796457114614,26.539073645699442,24.727796457114618,-0.36225543771696495
2148,E(o),96.405,28.721,2023,17.45,4097,0,other,0,24.727796457114614,26.539073645699442,24.727796457114618,-0.36225543771696495
2149,E(c),96.426,28.666,2023,20.84,4238,0,other,0,14.655388253756994,25.213957923390502,14.655388253756994,-2.1117139339267017
2150,E(c),96.486,28.66,2023,30.67,4125,0,other,0,24.505931760257784,24.269529794140336,24.50593176026039,0.04728039322401045
2151,E(c),96.439,28.617,2023,10.66,3914,0,other,0,4.729725304732637,42.96439804611423,4.729725304732406,-7.6469345482763655
2152,E(o),96.312,28.614,2023,11.33,3968,0,other,0,9.460452424996644,17.580646046824896,9.460452425003524,-1.6240387243642744
2153,E(c),96.32,28.608,2023,23.55,4239,0,other,0,9.460452424996644,17.580646046824896,9.460452425003524,-1.6240387243642744
2154,E(o),96.408,28.565,2023,14.11,4124,0,other,0,8.833224453488691,28.46950387371741,8.833224453485787,-3.9272558840463248
2155,E(o),96.355,28.563,2023,10.39,4152,0,other,0,7.098258203894587,7.729205802951158,7.098258175376394,-0.1261895255149529
2156,E(c),96.366,28.563,2023,10.25,3897,0,other,0,7.098258203894587,11.437741104436682,7.098258175376394,-0.8678965858120578
2157,E(o),96.443,28.545,2023,12.55,4297,0,other,0,8.678836612574514,11.278574110903383,8.678836612572761,-0.5199474996661244
2158,E(o),96.394,28.539,2023,11.72,4010,0,other,0,27.85032827518732,54.20156604959296,27.85032827518937,-5.270247554880719
2159,E(c),96.424,28.524,2023,14.09,4096,0,other,0,42.768041777815256,54.20156604959296,42.76804177775451,-2.28670485436769
2160,E(c),96.444,28.522,2023,10.03,4157,0,other,0,14.991674555746338,19.96187052561985,14.991674555743245,-0.9940391939753213
2161,E(o),96.25,28.521,2023,16.14,3636,0,other,0,34.24064619858646,35.18739742190017,34.240646198586354,-0.1893502446627636
2162,E(c),96.398,28.519,2023,15.49,4247,0,other,0,45.845465907857246,54.20156604959296,45.84546590779436,-1.6712200283597198
2163,E(c),96.398,28.513,2023,26.12,4345,0,other,0,67.6324242558854,78.3656567541444,67.6324242562311,-2.1466464995826584
2164,E(o),96.391,28.505,2023,21.9,4560,0,other,0,76.62920138879346,112.0648251726735,76.62920138914171,-7.087124756706356
2165,E(c),96.377,28.421,2023,12.36,3763,0,other,0,28.193486051477013,33.642646252155856,28.193486051476178,-1.0898320401359356
2166,E(o),96.515,28.923,2023,13.69,4091,0,other,0,11.39672216011036,15.4064324527446,11.39672216011578,-0.8019420585257638
2167,E(o),96.51,28.872,2023,18.7,3926,0,other,0,24.852340111157503,25.245238524020994,24.852340111062635,-0.07857968259167195
2168,E(o),96.497,28.838,2023,21.0,3388,0,other,0,14.15647427305321,30.919357565569058,14.156474272955032,-3.3525766585228056
2169,E(o),96.532,28.829,2023,37.63,3584,0,other,0,31.46784535561824,53.65981231185071,31.46784535561407,-4.4383933912473275
2170,E(c),96.538,28.807,2023,17.48,4187,0,other,0,40.60537402209587,53.65981231185071,40.60537400879903,-2.6108876606103353
2171,E(o),96.512,28.801,2023,26.17,4344,0,other,0,52.40963127590874,100.64905926308695,52.4096312627138,-9.64788560007463
2172,O,96.531,28.776,2023,101.67,3510,0,other,0,95.23888098037374,102.63774559943265,95.23888080208131,-1.4797729594702673
2173,O,96.517,28.764,2023,14.33,3502,0,other,0,80.67806998630587,87.68340766014094,80.67806998629732,-1.4010675347687254
2174,O,96.511,28.745,2023,24.68,3219,0,other,0,19.76186216364364,22.045119494693267,19.76186216364271,-0.4566514662101113
2175,E(o),96.505,28.707,2023,26.84,4018,0,other,0,33.24237946575099,59.079810907574696,33.24237946574548,-5.1674862883658434
2176,E(c),96.572,28.697,2023,20.56,4133,0,other,0,18.59003069887409,36.076757502047826,18.590030698881062,-3.4973453606333527
2177,E(c),96.551,28.694,2023,33.52,4220,0,other,0,18.59003069887409,35.604147716653046,18.590030698881062,-3.4028234035543967
2178,E(c),96.584,28.687,2023,21.37,4132,0,other,0,12.525502325516106,36.076757502047826,12.525502325510097,-4.710251035307546
2179,E(o),96.633,28.685,2023,12.1,4299,0,other,0,24.103588303989618,25.686662853031056,24.103588304400827,-0.31661490972604583
2180,E(o),96.51,28.676,2023,20.27,4310,0,other,0,33.24237946575099,59.079810907574696,33.24237946574548,-5.1674862883658434
2181,E(o),96.611,28.668,2023,22.91,4492,0,other,0,25.922431803247633,25.686662853031056,25.922431803243107,0.04715379004241029
2182,E(o),96.632,28.666,2023,17.58,4217,0,other,0,25.922431803247633,25.686662853031056,25.922431803243107,0.04715379004241029
2183,M(e),96.124,29.365,2023,25.07,3995,0,moraine,0,15.808926285788402,7.355159185387957,15.808926285789942,1.6907534200803973
2184,E(o),96.195,29.329,2023,25.27,4286,0,other,0,21.059833543732864,26.38367757899433,21.059833543735884,-1.0647688070516892
2185,E(o),96.209,29.324,2023,25.02,4333,0,other,0,21.059833543732864,26.38367757899433,21.059833543735884,-1.0647688070516892
2186,E(c),96.156,29.305,2023,21.0,4233,0,other,0,26.233331318742973,22.865947746402586,26.233331318683806,0.673476714456244
2187,M(o),96.245,29.264,2023,17.37,4408,0,moraine,0,66.04489776852319,51.39437228487394,66.04489776868972,2.930105096763157
2188,M(o),96.246,29.257,2023,89.3,4432,0,moraine,0,66.04489776852319,51.39437228487394,66.04489776868972,2.930105096763157
2189,M(e),96.375,29.387,2023,29.13,4997,0,moraine,0,159.01642976106774,31.219756954060525,159.0164297610277,25.559334561393435
2190,M(o),96.279,29.224,2023,66.27,4207,0,moraine,0,78.29243395266602,28.684613971855292,78.29243395247941,9.921563996124824
2191,E(c),96.346,29.175,2023,27.74,4298,0,other,0,21.40493150608907,38.81664749319713,21.404931506092034,-3.4823431974210193
2192,M(e),96.327,29.175,2023,46.2,4379,0,moraine,0,21.40493150608907,38.81664749319713,21.404931506092034,-3.4823431974210193
2193,M(o),96.324,29.13,2023,26.67,4392,0,moraine,0,19.531884236222897,17.02172243297969,19.531884236233264,0.5020323606507148
2194,M(o),96.399,29.127,2023,10.09,4066,0,moraine,0,51.38625505310237,19.53401317817928,51.38625506632197,6.370448377628539
2195,M(e),96.617,29.597,2023,10.44,5104,0,moraine,0,61.07348265121029,57.63700220061656,61.07348265112195,0.6872960901010785
2196,M(e),96.674,29.589,2023,19.1,4631,0,moraine,0,46.30636758352171,42.94867382139043,46.306367583532136,0.6715387524283415
2197,M(e),96.63,29.561,2023,12.4,4919,0,moraine,0,98.2667021839779,57.63700220061656,98.26670220551516,8.125940000979721
2198,O,96.701,29.491,2023,610.17,3916,0,other,0,449.6005965179456,449.91316535164236,449.60059651792926,-0.06251376674262019
2199,M(e),96.627,29.421,2023,31.33,4079,0,moraine,0,56.56114462215459,30.19208817938202,56.561144734437995,5.273811311011196
2200,M(o),96.681,29.406,2023,11.75,4834,0,moraine,0,8.996419971449711,9.309334136369477,8.996419971449711,-0.0625828329839532
2201,E(c),96.66,29.124,2023,17.71,4329,0,other,0,27.224048359410155,9.650603818032987,27.224048359410155,3.5146889082754336
2202,M(e),96.977,29.502,2023,12.44,5145,0,moraine,0,13.755442445871616,10.23837753669335,13.755442445871617,0.7034129818356536
2203,O,96.787,29.462,2023,518.0,3916,0,other,0,474.51219568483447,475.5289361508412,474.51219568483447,-0.20334809320135036
2204,E(o),96.828,29.397,2023,401.62,3917,0,other,0,414.4165940940038,425.13573184061323,414.41659409400387,-2.1438275493218724
2205,M(e),96.816,29.298,2023,292.36,3954,0,moraine,0,309.2548988441489,278.79438665954814,309.2548988441489,6.092102436920152
2206,M(l),96.835,29.295,2023,95.04,4013,0,moraine,0,237.67983842003528,255.37737719772858,237.67983842003528,-3.539507755538659
2207,E(o),96.837,29.268,2023,108.04,4119,0,other,0,51.21947933987277,50.51464519259077,51.21947933987277,0.1409668294564
2208,M(e),96.938,29.263,2023,12.3,4676,0,moraine,0,41.371623180171696,50.06858840237842,41.371623180171696,-1.7393930444413441
2209,M(o),96.965,29.254,2023,10.15,4631,0,moraine,0,30.165167705405683,34.55345677724772,30.165167705405683,-0.877657814368407
2210,M(e),96.966,29.248,2023,25.6,4673,0,moraine,0,30.165167705405683,34.55345677724772,30.165167705405683,-0.877657814368407
2211,M(o),96.826,29.238,2023,209.76,4219,0,moraine,0,208.1979699530428,207.41447205570896,208.19796995304281,0.15669957946677188
2212,M(o),96.805,29.23,2023,144.0,4266,0,moraine,0,186.88511607260097,186.25824287978236,186.88511607260094,0.12537463856371572
2213,M(e),96.814,29.221,2023,52.51,4279,0,moraine,0,191.97828292718643,191.35141224788222,191.97828292718643,0.12537413586084084
2214,M(e),96.857,29.179,2023,13.26,4412,0,moraine,0,12.702407944495558,13.799039711984133,12.702407944495558,-0.21932635349771487
2215,M(o),96.867,29.171,2023,12.68,4458,0,moraine,0,103.75895288089085,65.95788000326806,103.75895288089085,7.560214575524557
2216,M(o),96.799,29.071,2023,38.92,2466,0,moraine,0,24.64497812564368,21.584058108848186,24.644978125643682,0.6121840033590992
2217,M(o),96.493,28.952,2023,15.31,4493,0,moraine,0,16.18503399921374,19.720760076850226,16.18503399921374,-0.7071452155272973
2218,M(e),96.421,28.518,2023,16.11,4086,0,moraine,0,45.845465907857246,54.20156604959735,45.845465907857246,-1.6712200283480214
2219,O,96.334,28.345,2023,12.55,2990,0,other,0,9.32583052170662,9.720993835168068,9.325830521706619,-0.07903266269228978
2220,E(o),96.561,28.954,2023,15.69,4277,0,other,0,13.829403657723937,19.724915326380067,13.829403657723935,-1.1791023337312265
2221,E(o),96.74,28.939,2023,10.73,4352,0,other,0,12.41414575003675,12.964297017312834,12.41414575003675,-0.1100302534552167
2222,E(o),96.564,28.924,2023,12.74,4447,0,other,0,15.87734767996184,19.724915326380067,15.87734767996184,-0.7695135292836455
2223,E(o),96.553,28.921,2023,25.07,4463,0,other,0,15.87734767996184,13.752520448874002,15.87734767996184,0.4249654462175677
2224,E(c),96.525,28.908,2023,14.85,4295,0,other,0,11.39672216011036,15.406432452800555,11.396722160110361,-0.8019420585380388
2225,O,96.55,28.898,2023,10.31,3712,0,other,0,15.87734767996184,17.377445641738024,15.87734767996184,-0.30001959235523684
2226,E(c),96.606,28.81,2023,10.76,4362,0,other,0,23.83855068097738,12.745727933549713,23.83855068097738,2.2185645494855337
2227,E(o),96.606,28.777,2023,15.99,4601,0,other,0,20.305629928067116,49.50458487745418,20.305629928067116,-5.839790989877413
2228,E(c),96.617,28.77,2023,21.18,4255,0,other,0,19.20464445347715,16.52851104770434,19.20464445347715,0.5352266811545618
2229,E(c),96.645,28.647,2023,18.36,4068,0,other,0,17.413199584451014,53.363894369460816,17.413199584451014,-7.1901389570019605
2230,E(c),96.589,28.644,2023,24.51,4368,0,other,0,15.367899072072934,24.431148268210144,15.367899072072934,-1.8126498392274422
2231,E(c),96.685,28.637,2023,14.5,4418,0,other,0,13.55367186714438,13.872564866733802,13.55367186714438,-0.06377859991788419
2232,E(c),96.533,28.628,2023,10.94,4260,0,other,0,5.518291651978445,15.923507215396766,5.518291651978445,-2.081043112683664
2233,O,96.565,28.627,2023,16.84,3282,0,other,0,12.217364498670364,20.33764438886417,12.217364498670364,-1.6240559780387613
2234,E(c),96.522,28.613,2023,10.32,4213,0,other,0,7.88505987916272,15.923507215396766,7.8850598791627196,-1.6076894672468094
2235,E(o),96.723,28.611,2023,14.21,4107,0,other,0,12.771161591060686,103.26229111176028,12.771161591060686,-18.098225904139916
2236,E(o),96.652,28.586,2023,30.13,4068,0,other,0,21.531015702581463,25.30939007969912,21.531015702581463,-0.7556748754235315
2237,E(o),96.681,28.58,2023,32.17,3999,0,other,0,25.155280019915267,40.84904703970234,25.155280019915267,-3.138753403957415
2238,E(o),96.636,28.565,2023,30.27,3368,0,other,0,21.609888263760094,26.58154174117173,21.609888263760094,-0.9943306954823271
2239,E(o),96.715,28.562,2023,16.48,4019,0,other,0,9.228155003752487,16.71753890039378,9.228155003752489,-1.4978767793282581
2240,O,96.692,28.559,2023,11.58,3483,0,other,0,21.68570179625162,38.01029855097576,21.68570179625162,-3.264919350944828
2241,E(c),96.618,28.541,2023,42.11,4268,0,other,0,31.633259687026072,32.89544783947511,31.633259687026072,-0.25243763048980766
2242,E(c),96.602,28.541,2023,25.61,4487,0,other,0,31.633259687026072,32.89544783947511,31.633259687026072,-0.25243763048980766
2243,E(o),96.644,28.534,2023,29.38,4311,0,other,0,29.661132603589813,30.844435670578054,29.661132603589813,-0.23666061339764824
2244,E(o),96.622,28.53,2023,23.4,3907,0,other,0,31.633259687026072,32.89544783947511,31.633259687026072,-0.25243763048980766
2245,E(o),96.65,28.527,2023,14.17,4125,0,other,0,19.643938643606504,24.13692319980446,19.643938643606504,-0.8985969112395914
2246,E(o),96.699,28.516,2023,299.2,3330,0,other,0,272.9321390229378,280.9803356216967,272.9321390229378,-1.6096393197517842
2247,E(o),96.502,28.512,2023,27.13,4027,0,other,0,21.068417540948264,23.0412499042986,21.068417540948264,-0.394566472670067
2248,E(c),96.692,28.492,2023,20.67,4046,0,other,0,170.83819390278924,175.02047536343437,170.83819390278924,-0.8364562921290257
2249,E(o),96.83,28.864,2023,10.83,4306,0,other,0,18.484912572672005,11.244034422218382,18.484912572672005,1.4481756300907247
2250,E(c),96.928,28.85,2023,14.85,4299,0,other,0,8.966644663544402,14.55006972364581,8.966644663544177,-1.1166850120203269
2251,E(o),96.818,28.843,2023,24.08,4625,0,other,0,22.1820303199736,15.10420451399101,22.182030163342446,1.4155651298702872
2252,E(o),96.82,28.832,2023,20.11,4305,0,other,0,22.1820303199736,15.10420451399101,22.182030163342446,1.4155651298702872
2253,O,96.789,28.829,2023,31.87,3683,0,other,0,22.10625434161764,22.814282906045353,22.106254341803407,-0.14160571284838924
2254,E(o),96.756,28.576,2023,17.36,3646,0,other,0,26.176121064443816,42.81248156711754,26.176121075210453,-3.3272720983814166
2255,E(o),96.766,28.536,2023,25.91,3918,0,other,0,22.876059689736973,65.96181690524013,22.87605968011912,-8.617151445024202
2256,E(c),96.8,28.51,2023,14.77,4075,0,other,0,8.601136532417694,38.6617302867038,8.601136532416989,-6.012118750857363
2257,E(c),96.833,28.504,2023,15.18,4058,0,other,0,14.20467653139926,51.59989982068414,14.204676531392353,-7.479044657858358
2258,E(o),96.843,28.503,2023,12.74,3945,0,other,0,14.20467653139926,58.38494616419158,14.204676531392353,-8.836053926559845
2259,E(o),96.86,28.503,2023,17.34,3522,0,other,0,14.20467653139926,46.23500426275212,14.204676531392353,-6.406065546271954
2260,E(o),96.882,28.47,2023,23.66,3849,0,other,0,17.208771297758805,18.945452520970896,17.208771297743503,-0.3473362446454786
2261,E(o),96.885,28.447,2023,18.22,4113,0,other,0,33.24093660504358,32.688167130391996,33.24093657609592,0.11055388914078464
2262,E(c),96.924,28.432,2023,36.83,4384,0,other,0,51.00613662265369,50.453402346890144,51.00613659372948,0.11054684936786714
2263,E(o),96.872,28.425,2023,36.05,3980,0,other,0,29.22001016626457,29.614879337195173,29.22001016626711,-0.0789738341856129
2264,E(o),96.837,28.403,2023,16.14,4171,0,other,0,18.16934002865572,20.302274821763277,18.169340028661686,-0.42658695862031804
